"o","X1","X1.1"
0,0.163572883518881,3.53010186652012
0,0.0799902422932686,3.53675270990665
0,0.0410722675756084,0
0,0.0497547589197921,0
0,0.0815027954249902,3.45180334321323
0,0.0995623947892111,3.49171743253961
0,0.0631221629101822,0
0,0.0718426884405182,0
0,0.0620523199151434,0
0,0.0423882833744291,0
0,0.102729762095698,3.53859564466034
0,0.0819249411921316,3.4916315316906
0,0.0427977601211765,0
0,0.0978360369953751,3.47692770430692
0,0.0573805836195559,0
0,0.0535435421490018,0
0,0.0822206506025739,3.51748748468199
0,0.0718690727553958,0
0,0.0621225755356937,0
0,0.0970469872157249,3.5019232081715
0,0.150522353398613,3.52734822029433
0,0.0903853833031229,3.47234235692302
0,0.0379902976515799,0
0,0.0653925171910416,0
0,0.055852527906229,0
0,0.0544403582201287,0
0,0.059936269864909,0
0,0.0559545943054293,0
0,0.0468850897969315,0
0,0.0538582900763379,0
0,0.0540118845806115,0
0,0.052371898467715,0
0,0.0454598770035875,0
0,0.0555569906635275,0
0,0.0827804148449789,3.46098193551929
0,0.0626528708392662,0
0,0.0839105064040368,3.45543673454571
0,0.0703310726954447,0
3.1759681702,0.0935001250552886,3.50272749107024
0,0.0520543213872867,0
0,0.129203087909503,3.58327231041908
0,0.293936490714078,3.74120709137935
0,0.0343548968165154,0
0,0.399328361141889,4.00679405726773
0,0.196880537381061,3.60193640553612
0,0.110569979996929,3.47914722679647
0,0.0788245000317799,3.49585494281689
0,0.0690773563488948,0
0,0.0707051068298144,0
0,0.0892112690921855,3.46452586149557
0,0.0858160279590914,3.48117584471474
0,0.309309850877474,3.62466669659903
0,0.0368675009717293,0
0,0.0709593836206169,0
0,0.0426300289219568,0
0,0.0546123106601125,0
0,0.144792824554325,3.61390083811103
0,0.053363702256677,0
0,0.0950531233785732,3.55823370489836
0,0.112083489692934,3.54114299781891
0,0.0611489120087353,0
0,0.0756281897575896,3.47016869398241
0,0.0672521302276074,0
0,0.0996519627090308,3.53853939415711
0,0.060151525488675,0
0,0.0442505650751367,0
0,0.0581052575122277,0
0,0.0606309765381061,0
0,0.0577758511941563,0
2.3933391571,0.101272120792759,3.48242666482834
0,0.052642604626767,0
0,0.0771172263848349,3.49639007352147
0,0.0789730233728147,3.47857095799818
0,0.0598186146032512,0
0,0.111646922973766,3.50854932404906
0,0.0812233044154557,3.47354234148215
0,0.0587209481664586,0
0,0.0856921185179522,3.47477724092443
0,0.190196162357662,3.63049134702378
3.0416603088,0.0892618271960058,3.48702655311631
0,0.205898072193512,3.67672474675671
0,0.075734087399493,3.4799262445044
0,0.0445475124175551,0
0,0.130112458871729,3.54916986976879
0,0.125210522903915,3.50716236111701
0,0.0675567184242803,0
0,0.127447771037733,3.50847874933771
0,0.111079422703629,3.51303237535041
0,0.0874985060846889,3.54851754364264
0,0.0582242759074075,0
3.7012996674,0.0720556275393275,0
0,0.0423388858573743,0
0,0.0887130803375238,3.5007067092242
0,0.0351798245033914,0
0,0.0715119444467252,0
0,0.0531063610225631,0
0,0.0412609547779773,0
2.6979980469,0.0592209680420116,0
0,0.0817581856343011,3.46325165259633
0,0.0500245870534189,0
0,0.0744712754375504,0
0,0.0544559024016627,0
0,0.0452116513781076,0
0,0.0475666718559199,0
3.6836147308,0.0833315024429715,3.50060781724656
0,0.03883055728972,0
3.6783218384,0.109127977866083,3.51348508601224
0,0.0810832481457477,3.48740159142968
0,0.129232214960572,3.56866435186834
0,0.175463985458331,3.56291904682248
0,0.0562684600452558,0
0,0.0635155395072711,0
0,0.0744744483019629,0
0,0.0379037952299999,0
2.6282844543,0.0959450116938027,3.49019216763556
5.0278167725,0.303810892112584,3.64270802237969
0,0.0937526085897984,3.48144056853768
0,0.0705378677278048,0
0,0.0497420924277206,0
0,0.0804161311774422,3.46546530700734
0,0.0616248307442149,0
0,0.0905010141625573,3.49902199176736
0,0.127068682169341,3.49880105933861
0,0.0643052803189032,0
0,0.0679580078675635,0
0,0.0531397112106848,0
0,0.0416892975100287,0
0,0.0536895758637246,0
0,0.0670516720422381,0
0,0.0807151695246937,3.49031595560561
0,0.0465469875952485,0
0,0.0396418253755612,0
0,0.0435743107524507,0
3.1527347565,0.214885176443034,3.60914383238548
0,0.0694770035659043,0
0,0.0367159786017753,0
0,0.175042330068335,3.56635914408048
0,0.126185476540713,3.53366478285968
0,0.0768483973500145,3.49071519166639
0,0.0867164590384187,3.46841420471405
0,0.0743997574319644,0
0,0.0729077632712116,0
0,0.0908893140326929,3.47207152867346
0,0.0704918257442473,0
4.2259559631,0.206537430107383,3.59595063530198
0,0.041911392763354,0
0,0.0818599210336926,3.50069495354477
0,0.124591552724381,3.52098039855625
0,0.0564958726223614,0
0,0.0729354649750485,0
0,0.0547104628159123,0
0,0.0949853520381841,3.50277201189816
0,0.0925539529818611,3.52719070756213
0,0.0978349880462571,3.51124309524909
0,0.194141993245117,3.58121157391406
0,0.0752204554791937,3.48430720139139
0,0.0604203152194356,0
0,0.194401010238674,3.61685463035452
0,0.0508861737778693,0
0,0.0564713359960294,0
0,0.0554562757545989,0
0,0.195456572454192,3.63293299724216
0,0.0786021120793802,3.49372845753523
0,0.0973417993350046,3.51468023433859
0,0.0503349390241772,0
0,0.0776180732066782,3.47709482151691
0,0.0477688033790864,0
0,0.0448754647535985,0
0,0.0576478739480085,0
0,0.052448237758657,0
0,0.0474702062298957,0
0,0.0512619100739835,0
0,0.140640174363558,3.56031050489026
0,0.0602189229998416,0
0,0.0504769365399377,0
0,0.0559937999433049,0
0,0.0992215983405267,3.52476857452791
0,0.0518557862610456,0
0,0.0774433024404248,3.45783943291787
0,0.0964644253845241,3.50746429980688
0,0.0670891492515596,0
3.1734580994,0.126530924516604,3.53292678894612
0,0.0487740297765243,0
0,0.0321642395962791,0
0,0.0491429024038329,0
0,0.0773426305947321,3.48859270573174
0,0.126214826428959,3.53043730264733
0,0.0800376532443567,3.48935615064965
0,0.0426320813884832,0
0,0.119430256464674,3.62260968870493
2.3924236298,0.084825076524922,3.4757125251083
0,0.0704118316265469,0
0,0.0628253354182687,0
0,0.05684945667715,0
0,0.13689045617966,3.51091133592396
0,0.101961400010365,3.54341532231205
0,0.0490418629363496,0
0,0.0759584974639123,3.47298269788214
0,0.0623768094977397,0
0,0.114841522320741,3.58582133093206
0,0.0892924250719865,3.50324198112105
0,0.0780108094112025,3.53919084575195
0,0.0582313992591939,0
0,0.0461090701438219,0
0,0.0406806384060108,0
0,0.0712656826314728,0
0,0.0632914071923179,0
0,0.0381549351184494,0
3.7338523865,0.206076331835486,3.62181560358373
0,0.0589189282711974,0
3.1780529022,0.143246205759573,3.56184473686344
0,0.04659248096225,0
3.6027755737,0.0774540588475598,3.45809784631128
3.042137146,0.0605846132208463,0
0,0.077296052915737,3.46337909132244
0,0.0666733745449041,0
0,0.0485345469478087,0
0,0.220729336339701,3.68387128348502
0,0.0455694170815558,0
3.0397472382,0.0443058179538418,0
0,0.117089545291248,3.52587162391617
0,0.0515724051787068,0
0,0.05164003783696,0
0,0.0902082173854843,3.48315888710827
4.7937202454,0.0754188772440393,3.50184385614197
0,0.0507735672425818,0
0,0.0561502169456041,0
0,0.072404861643523,0
0,0.0592303660285535,0
0,0.099466424411044,3.54644767300605
4.3618202209,0.0629630654416954,0
0,0.0831999088204771,3.48843704948092
0,0.0551554101408533,0
0,0.0886735192025928,3.49070515754502
0,0.049820698754018,0
0,0.11391361439766,3.55384998459927
0,0.0981418106358455,3.51923141787001
4.7080841064,0.259038304384361,3.59479746617027
0,0.0926209776086229,3.53513361425085
0,0.0713931362707359,0
0,0.134429220262047,3.54255075551228
0,0.106169505838168,3.54136294173354
0,0.177876062531012,3.561970086619
0,0.060180119250258,0
0,0.0695348417316354,0
0,0.069642859353368,0
0,0.0397620398995896,0
0,0.0657911421545573,0
0,0.0471554265193868,0
0,0.14987130003506,3.54936439786715
0,0.0367244662648485,0
0,0.0591728926219236,0
3.6532516479,0.115117216759296,3.51013490609351
0,0.159263476535394,3.66478110022391
3.9070091248,0.130972700780834,3.51536445840367
2.3795452118,0.0643145998481316,0
0,0.0470643163512359,0
0,0.0948241790712602,3.53536768862007
0,0.376162348106,3.82713264711453
0,0.0588560901010618,0
0,0.0814919095492166,3.47354887879278
0,0.0650027422671155,0
0,0.0599142442084738,0
0,0.137558948416969,3.52103008698142
0,0.0800564867815948,3.50971328236896
0,0.0662079071917943,0
0,0.0358508589140515,0
0,0.107910735706976,3.57009547338729
0,0.035745398715148,0
0,0.0793235615330488,3.55627497336582
0,0.0509071154119607,0
0,0.111594785079596,3.50707943479645
0,0.0376797704355086,0
0,0.0404657845561935,0
0,0.16036803256575,3.58718109844939
0,0.0520641912958529,0
0,0.0797123138081219,3.46808158978406
0,0.0491091190826244,0
0,0.0921691306384046,3.51368531294312
0,0.071213272190953,0
0,0.0547386455474124,0
0,0.124024458469161,3.53266038931428
0,0.0515084642429321,0
0,0.0566712229728059,0
0,0.0570785360282914,0
0,0.0472505479185586,0
0,0.091733723115921,3.49673560305351
0,0.056883048890609,0
0,0.0343332622773736,0
3.8649291992,0.090905491547481,3.51165636328675
0,0.0878265587220276,3.48572881950591
0,0.0531490251175305,0
0,0.0694994279962088,0
3.4934711456,0.088742991879845,3.50311075319584
0,0.0954392822685965,3.57193918141582
0,0.0465975331382363,0
0,0.0646341348688438,0
0,0.0848953897227574,3.5022280052501
0,0.0884816151079727,3.46697721597097
0,0.13723455430605,3.59991978231683
3.7316989899,0.170198050263841,3.57108122295277
0,0.0364081261161402,0
0,0.0426534950360096,0
0,0.050713483777604,0
0,0.0457942191619555,0
0,0.0473204675299357,0
3.8231906891,0.0594323293919971,0
0,0.0932972125535595,3.49063928829481
0,0.0698058629521508,0
0,0.119008770074426,3.50790633806293
0,0.0464327391004573,0
0,0.0874136003657272,3.48070081781869
0,0.0787615519802273,3.46034301495287
0,0.123299384311203,3.54703263655498
0,0.0646577745507895,0
0,0.0649368651547005,0
0,0.106682697936968,3.53431425752574
0,0.0643271725164239,0
0,0.0819725975223887,3.48520874633638
0,0.188717844269676,3.69491736094804
0,0.12760652109791,3.52965339535483
0,0.0414514325626203,0
0,0.0633371404343367,0
0,0.052192777292574,0
0,0.0615763860169086,0
0,0.0707866111375998,0
0,0.0438208325758839,0
0,0.0401089116999275,0
0,0.220745913001893,3.72910158332328
0,0.0577104767469549,0
0,0.139775572372752,3.55887694269381
0,0.114926864825545,3.51748002999473
0,0.124767269804887,3.51906397800689
0,0.0911807386732123,3.47686771482588
0,0.061996228619428,0
0,0.0722553255829411,0
0,0.0607372015737659,0
0,0.199412412621981,3.62787254640312
0,0.177770870652299,3.61928964012073
5.4111976624,0.105745172756198,3.50062158127292
0,0.0534860950867452,0
0,0.0634305646844256,0
0,0.0879981122863868,3.49237878681508
0,0.0505477473245378,0
0,0.095618668656857,3.52319069086761
0,0.0732340056876999,0
0,0.146467295302453,3.57615117286652
0,0.0526569936602076,0
0,0.0708172621698045,0
0,0.0423105791046977,0
0,0.104151135214544,3.49860735618965
0,0.0966247114494202,3.53467865648931
0,0.0537320274916551,0
0,0.0458894410371565,0
0,0.0507864093996884,0
0,0.0747568951223295,0
0,0.0555545063458472,0
0,0.0838681268441466,3.45047057254537
0,0.0726788932793405,0
0,0.0384038045393186,0
0,0.124970821330075,3.54780307011164
0,0.0767450600381792,3.46045933928162
0,0.113605496577891,3.5120618012236
0,0.0809460013842159,3.52590768004673
0,0.0499134610391154,0
0,0.0569359765479368,0
0,0.0782581574547137,3.50131001222609
0,0.0723928130113938,0
0,0.0902878640002872,3.49018069444608
0,0.0727105782342785,0
0,0.0524691153796675,0
0,0.0416243222157945,0
0,0.0920948858089094,3.49253445854198
0,0.0367923828863843,0
0,0.116851731140665,3.56305411492273
0,0.0505418502286622,0
0,0.0783242574388105,3.50379682011508
0,0.0668959513483654,0
0,0.0579872885863302,0
0,0.0859055330337718,3.47259433131268
0,0.0852257038761979,3.46458879698884
0,0.0720299443179822,0
0,0.0567996534026557,0
2.2925338745,0.0942253732653402,3.51939590258413
0,0.0575584433458529,0
0,0.0496079500361975,0
0,0.063974769368068,0
0,0.0421201167231115,0
0,0.241581124737631,3.7366750094392
0,0.0756884714085728,3.51993414120421
0,0.0501009446300712,0
0,0.0757486199289129,3.44986203736753
0,0.0557305933301477,0
0,0.0618034560863231,0
0,0.108363704355356,3.50935340352513
0,0.0925320469763327,3.45603544948112
0,0.0485026453170198,0
0,0.0455632623973589,0
0,0.0617842578699643,0
0,0.0811652496724035,3.51711680768204
0,0.0421993196689384,0
0,0.0787869150212291,3.48782469587487
0,0.0678536258429761,0
0,0.0505134054558887,0
0,0.0479063048982927,0
0,0.0740932193156622,0
0,0.0995132205595788,3.53927614621657
0,0.054403667531302,0
4.8613586426,0.0818127968834031,3.50688887622274
0,0.0942209747142376,3.461219358767
0,0.0649231330084139,0
0,0.0643952024434943,0
0,0.171428577607142,3.53455307752293
0,0.0469549519677779,0
0,0.0382487641001268,0
0,0.0989777510902942,3.56939110351327
0,0.0946763366600677,3.52679228798762
0,0.0708815156142651,0
0,0.0873887671721255,3.4689723837284
0,0.0793430914245469,3.47570673286785
4.2611274719,0.0914259822041181,3.45733200842317
0,0.142291805036906,3.55386963900443
3.7541980743,0.17139557274647,3.5717399474131
0,0.0904662151146612,3.51159543209385
0,0.115311934382718,3.49655941340431
0,0.0456585134055602,0
0,0.0672218438755466,0
0,0.0649312016446514,0
0,0.0688542872976925,0
0,0.0663556974027194,0
0,0.0526845840674697,0
0,0.0893818637551369,3.57796398949009
0,0.0583687397825165,0
0,0.047102466987562,0
0,0.108602744023682,3.54023701623836
0,0.0684718457141428,0
0,0.0550320673142683,0
0,0.0450676351522047,0
0,0.0450082066409986,0
0,0.0458046481605275,0
0,0.054467881958878,0
0,0.0496928506022208,0
0,0.0859677107453403,3.53442962598489
0,0.0550815415688724,0
0,0.0416419842834108,0
3.5467376709,0.145205140640808,3.56420833941141
0,0.0825185888474771,3.51284500649884
0,0.0556441114360798,0
0,0.0626492025276198,0
3.0344715118,0.0670094525162014,0
0,0.0660019950891788,0
0,0.0724320970669028,0
0,0.0459618975633637,0
0,0.171191310804825,3.50177055234962
0,0.0592290000083387,0
0,0.0466975609998437,0
0,0.0677754345681365,0
0,0.117480316754527,3.51947021663133
0,0.0716102732732927,0
0,0.0426705246735501,0
0,0.0576807897896343,0
0,0.0839508658293791,3.48175439674496
2.7013607025,0.115257711749371,3.50516560581742
0,0.038643266985473,0
0,0.299200022320141,3.69011795051578
0,0.0553572967566028,0
0,0.0731264039298072,0
0,0.048960468061623,0
0,0.0829455472101169,3.46306652862354
2.7688312531,0.059612603694113,0
0,0.057892946835186,0
0,0.0729077818702906,0
0,0.0740882856049708,0
0,0.203363078479454,3.63537356823542
0,0.045833319453545,0
2.191652298,0.0799899723780694,3.46127812289674
0,0.0420464672555133,0
0,0.0958279505222158,3.5079955647768
0,0.0554470519937282,0
0,0.0416651679276322,0
0,0.0565903067920674,0
0,0.0550406447778672,0
0,0.100098380547737,3.53140253324098
0,0.148276100656393,3.58200256684876
0,0.0641776588219605,0
0,0.0627012053007883,0
0,0.078961684588331,3.48869047995552
3.2108421326,0.10158596269689,3.49858693535435
0,0.0381091472974629,0
0,0.11997074502688,3.53251575029371
0,0.0582992909898534,0
0,0.0723544538178791,0
0,0.0509673318879941,0
0,0.0686142070978564,0
0,0.0492231367458972,0
0,0.039125396473797,0
0,0.0631187977661665,0
0,0.0893444236281837,3.49877723980329
0,0.0981794780831103,3.46188312542672
0,0.0979345920968507,3.48165569284341
0,0.0867121851357501,3.53184553811503
0,0.0629600451044437,0
0,0.0449742451083717,0
0,0.0818071742837006,3.46650973305374
0,0.0443587113679593,0
0,0.0816925836712483,3.50167175835862
0,0.0490161703880438,0
0,0.0359428541616789,0
0,0.0553124156497789,0
0,0.0880058178285087,3.52104726214843
0,0.0532636003926194,0
0,0.0606021028732386,0
0,0.0584935345913706,0
0,0.0633435266114576,0
0,0.0616803842091397,0
0,0.0496972682637466,0
0,0.0383487661724588,0
0,0.0561701871656785,0
0,0.0970380401849362,3.49376702956937
0,0.044911789015138,0
0,0.0689647358282535,0
0,0.0571392306620358,0
0,0.0459365369788901,0
0,0.0512024942183265,0
0,0.0603053779794658,0
0,0.0729336567784129,0
0,0.0527074785936797,0
0,0.0652572115170372,0
0,0.0500922748692447,0
0,0.0827900059719677,3.5297320732683
0,0.0828728164910591,3.58543291664764
0,0.0686930410369922,0
0,0.0803633583394963,3.50322347847765
0,0.0448888325104284,0
0,0.093026482962686,3.57719984675706
0,0.0481793156453096,0
0,0.0391596998997692,0
0,0.0629424143316151,0
0,0.0638048937681438,0
0,0.0621463744890322,0
0,0.0889854443915224,3.48514896734353
3.4121360779,0.0808808585570176,3.50367700670615
0,0.0804079561032754,3.46955472446141
0,0.105190684216167,3.53562942519684
0,0.0969144863578138,3.49249059583724
0,0.369000815421532,3.69985916690792
0,0.0595041456059732,0
0,0.0482339007501801,0
0,0.0409022712332536,0
3.7898540497,0.0511410134346325,0
0,0.0523668926580097,0
0,0.0537636488658216,0
4.0306930542,0.159241657339179,3.56201689443378
0,0.0367094488669045,0
4.9680023193,0.112593363398335,3.49462146916304
0,0.0409415772773847,0
0,0.101642746873698,3.50189313161646
0,0.0649447139417861,0
0,0.067905480958506,0
2.768201828,0.0872428802797674,3.46382835041782
0,0.0673236245600911,0
0,0.0500215925809412,0
4.6553840637,0.319753907546766,3.64605058489456
0,0.0459426614267164,0
0,0.0962607453671778,3.47552607700894
0,0.0663904359464917,0
4.0943412781,0.0916252388632544,3.47685961086157
0,0.0867417707767678,3.48608130985139
0,0.141603125168784,3.54253216384253
0,0.0355637933625783,0
0,0.0733875129917713,0
0,0.0485696186921628,0
0,0.0551287562723201,0
0,0.0397692602074964,0
0,0.0819705456900128,3.46458788649321
3.7784900665,0.0836815941169546,3.46594307746794
0,0.0696367060546682,0
0,0.0618206125402561,0
0,0.0362646958314123,0
0,0.0719113731247399,0
0,0.0494147175047185,0
0,0.0684983229754563,0
0,0.0497002936439729,0
0,0.0562180009358357,0
0,0.0435220694217521,0
0,0.052463038710643,0
0,0.0802211533248599,3.46881686193178
0,0.125857382962988,3.57952930826852
3.7074546814,0.137855166876985,3.57116983144489
0,0.0965718603714478,3.52119043291727
0,0.0972238975734394,3.51714465682701
0,0.0600888763937645,0
0,0.110366760481272,3.51473517630163
0,0.0601313073636923,0
0,0.0674705080285355,0
0,0.0408214122107705,0
3.4594650269,0.110923078232693,3.51271487321519
0,0.095848737543078,3.50936788398907
0,0.0391345160615478,0
0,0.140130962209473,3.6476814544345
0,0.0743602951798653,0
0,0.0422604958855351,0
0,0.0606626277150267,0
0,0.073428538786561,0
0,0.111750440028175,3.5028099184517
0,0.0479432925603729,0
0,0.083911383276744,3.48229356502401
0,0.0489933729108024,0
3.5201625824,0.14394441615301,3.55290451876016
0,0.0511755294042235,0
0,0.0378774556883559,0
0,0.0467874504634776,0
0,0.0617128358377562,0
0,0.0475296394454721,0
0,0.0514347550537226,0
0,0.0641693368796035,0
0,0.0618725111272713,0
0,0.0607104992278431,0
0,0.043900225442718,0
0,0.0821222621699409,3.47057889611519
0,0.0768602477910636,3.49124069099995
4.6131362915,0.0485794492165827,0
0,0.0578761765180874,0
0,0.0888029118926685,3.48393326823766
0,0.188499769951065,3.60093039661717
0,0.0652260487682639,0
0,0.0876500986658506,3.4772361966809
2.3795452118,0.0824589326990497,3.47739902675626
0,0.054347589585293,0
0,0.0994153162592573,3.49815135717205
2.6246681213,0.076716343156604,3.4666317057922
0,0.0706584600002579,0
3.0373516083,0.0905803536857717,3.48277930025895
0,0.109726257425194,3.53115959654841
0,0.0978703725204607,3.53115560509968
0,0.0707361739828197,0
4.3541374207,0.161970470816145,3.60751794726994
0,0.12203520846353,3.5162183726452
0,0.066007587007864,0
0,0.0614473533683228,0
0,0.173042021065549,3.61240301865591
0,0.0537116393443843,0
0,0.0800751937170585,3.49297443756761
0,0.105687371424029,3.51414826509093
0,0.115879618593238,3.49498845942086
0,0.0774152413769302,3.49238806219813
0,0.0923874053465908,3.5463234029384
0,0.0426115927300865,0
0,0.0856739866587037,3.47453280084425
0,0.086735647333575,3.4952994697858
0,0.0646874619169961,0
0,0.0691156796022144,0
3.4812393188,0.0770056626354648,3.4966660721556
0,0.157531121214853,3.53204645578844
0,0.211384017715848,3.63625212121858
0,0.0916771713442027,3.56135981441768
0,0.0549831617086532,0
0,0.0378540915519197,0
0,0.073384410941344,0
0,0.0423292842130477,0
0,0.0842597248924536,3.46498838748977
0,0.0454039295098219,0
0,0.113240184690613,3.56190772499041
0,0.077944440625862,3.45234340099994
0,0.0558010605637436,0
0,0.0689369864298594,0
0,0.0636822773790367,0
0,0.0919411273438088,3.48608715794943
0,0.0419056126704117,0
0,0.0591383632160277,0
1.7900905609,0.131955072436608,3.52013957533944
0,0.0785737363877641,3.5039638879443
0,0.0664539865738256,0
0,0.0538702235134606,0
0,0.0432959175668719,0
0,0.0761492177155042,3.50958180086539
0,0.052802895087823,0
0,0.0685015164069101,0
0,0.0619411182613386,0
0,0.0569299974374491,0
0,0.0434181207706561,0
0,0.092489600292987,3.50961138200892
0,0.0455755193439792,0
0,0.053440251562328,0
0,0.053740210139642,0
0,0.0464061538571818,0
0,0.0465446285831818,0
0,0.0480637541331335,0
0,0.0460546634699538,0
0,0.0651574712013658,0
0,0.0599313561809584,0
3.356546402,0.149446153584416,3.54198498542795
0,0.0566165734949403,0
0,0.0905314080673563,3.52400981511789
0,0.0744929058809713,0
0,0.0404999333663276,0
0,0.0619934239825936,0
0,0.129639643719529,3.58656619453006
0,0.0770887877710993,3.46063949806777
0,0.0508579400101753,0
0,0.03636840690596,0
0,0.0812581488567821,3.46631364976571
0,0.0537427662341504,0
0,0.0521262944997106,0
0,0.0710038047388178,0
0,0.0870715737167561,3.50810785814053
0,0.0548024544707269,0
0,0.0565650205170658,0
0,0.0621105357765299,0
0,0.0447373841010952,0
4.5325965881,0.0844186242355051,3.50496628075704
0,0.0854712231724633,3.51917451883963
0,0.113506465925614,3.55138157655981
0,0.0597486054549274,0
0,0.0599910173367725,0
0,0.0746367620865007,0
0,0.0775552721220343,3.48446793500868
0,0.0938672863005859,3.52840647259099
0,0.0922724019455006,3.48105002363138
0,0.0757802955321828,3.45027105450143
0,0.0708337548768607,0
0,0.0798843892014252,3.47307151047479
0,0.0394803146633566,0
0,0.0375455680040013,0
0,0.0996498964179823,3.5185219379314
0,0.0674696940819873,0
3.4258880615,0.0495088461777215,0
0,0.0643539660573366,0
0,0.0901890425980178,3.48864179262282
0,0.146889889155133,3.59257995588791
0,0.0694280879520468,0
0,0.039466711486015,0
2.4379882813,0.12289022493913,3.50992488248493
0,0.075794135197871,3.4341277829063
0,0.0434937245422553,0
0,0.0711053736077122,0
0,0.147736979741629,3.67880055943409
0,0.069368329180826,0
0,0.0833399218604823,3.45888132194498
0,0.0508237846597593,0
0,0.0427333815749904,0
0,0.0559742814757522,0
0,0.101881419116861,3.56226528313371
0,0.0448995354837469,0
0,0.0458166593330019,0
0,0.0581690565033272,0
0,0.149443252970626,3.58171320387519
0,0.0875687422019291,3.51532334914004
3.6323070526,0.228902224856208,3.57077725056754
0,0.0868952161139465,3.48522343188756
0,0.103645634902362,3.52264249480669
0,0.0609492305353151,0
0,0.0795620405495765,3.46622062664784
0,0.0475711395086007,0
0,0.0472170645636808,0
0,0.0985802234873869,3.51260706775345
0,0.496605843876629,3.72714106657328
2.6318874359,0.097477927694953,3.47764582275222
0,0.1384711258135,3.57789633135544
0,0.0574066363601659,0
0,0.0651702194900739,0
0,0.0803511773950657,3.47030033558255
0,0.125412360937008,3.52301587538375
0,0.0455562961412895,0
0,0.0789101529758456,3.51728721418286
0,0.15725696478677,3.54577720806525
0,0.0424617629697732,0
0,0.0704895573561207,0
0,0.0483203830938852,0
3.7771186829,0.201642858418256,3.61026824592294
0,0.0814287260460152,3.55562357926109
0,0.0586528510540687,0
0,0.0423338562109733,0
0,0.0897427982130915,3.51091795989684
0,0.057764794834251,0
0,0.0533696314741715,0
0,0.0480434188088265,0
0,0.0604697893242062,0
0,0.0502874766264438,0
0,0.0659762875519502,0
0,0.080406279176914,3.45874855555118
0,0.0430791345130806,0
0,0.0541488547253978,0
0,0.0470401598409001,0
0,0.161140230993256,3.55839113140677
0,0.0936581007423477,3.75729096956978
3.3603744507,0.124232084700827,3.52062955692493
4.540096283,0.181046102745045,3.59372059827378
0,0.0428015729467787,0
0,0.0744514525711323,0
0,0.0967990049589206,3.53897701019902
0,0.208329574506068,3.60783076040347
0,0.0730554584797447,0
0,0.0567383161961821,0
0,0.0794749010117426,3.50185272187442
0,0.0463759661513218,0
0,0.0732988015974718,0
0,0.0317317202409631,0
0,0.0872126742852844,3.46263080784894
0,0.0765804524715267,3.51505677292668
3.2089176178,0.0697950806606537,0
0,0.0708187885628031,0
0,0.0629728303062848,0
0,0.0495369260793692,0
0,0.0531671101202059,0
0,0.0663504729474232,0
0,0.0903499017068104,3.52256720747616
0,0.0573959580200429,0
0,0.0419522894848782,0
0,0.0667259769993946,0
0,0.0788709358755662,3.47275321773828
0,0.0608234339663201,0
0,0.0813008219091967,3.47435688357168
0,0.0449720725346217,0
0,0.0494769314453731,0
0,0.0907291188816025,3.48722903961735
0,0.0744118132013409,0
0,0.126284137692033,3.54327006402277
0,0.105671694830336,3.50113561000979
0,0.049057135407453,0
3.5322246552,0.0577539689505668,0
0,0.0391575845331733,0
3.2148666382,0.105766218852695,3.46548569831886
