original,X1,0.091973186,0.072797635
FALSE,0.059209303,,0.059209303
FALSE,0.060609652,,0.060609652
FALSE,0.061039493,,0.061039493
FALSE,0.059535945,,0.059535945
FALSE,0.074044705,,0.074044705
FALSE,0.06916737,,0.06916737
TRUE,0.114188121,0.114188121,
FALSE,0.06396487,,0.06396487
FALSE,0.088625475,,0.088625475
FALSE,0.075203364,,0.075203364
FALSE,0.054801766,,0.054801766
FALSE,0.072389238,,0.072389238
FALSE,0.111292786,,0.111292786
FALSE,0.075054418,,0.075054418
FALSE,0.060860003,,0.060860003
FALSE,0.052784198,,0.052784198
FALSE,0.07719177,,0.07719177
FALSE,0.063584473,,0.063584473
FALSE,0.063241913,,0.063241913
FALSE,0.077287191,,0.077287191
FALSE,0.08518393,,0.08518393
FALSE,0.062091806,,0.062091806
FALSE,0.063348189,,0.063348189
FALSE,0.068301057,,0.068301057
FALSE,0.056933694,,0.056933694
TRUE,0.082377179,0.082377179,
FALSE,0.082545051,,0.082545051
FALSE,0.099928312,,0.099928312
FALSE,0.065223041,,0.065223041
FALSE,0.069224255,,0.069224255
FALSE,0.07651197,,0.07651197
FALSE,0.078449326,,0.078449326
FALSE,0.088274464,,0.088274464
FALSE,0.084316389,,0.084316389
FALSE,0.072972903,,0.072972903
FALSE,0.079128057,,0.079128057
FALSE,0.079204171,,0.079204171
FALSE,0.055820325,,0.055820325
FALSE,0.054065542,,0.054065542
FALSE,0.090630767,,0.090630767
FALSE,0.074340042,,0.074340042
TRUE,0.059329683,0.059329683,
FALSE,0.06919088,,0.06919088
FALSE,0.08279396,,0.08279396
FALSE,0.120613585,,0.120613585
FALSE,0.074033935,,0.074033935
FALSE,0.054404344,,0.054404344
TRUE,0.098910974,0.098910974,
FALSE,0.071343698,,0.071343698
FALSE,0.056828409,,0.056828409
FALSE,0.073301962,,0.073301962
FALSE,0.115768491,,0.115768491
FALSE,0.07115714,,0.07115714
FALSE,0.077418004,,0.077418004
FALSE,0.061412952,,0.061412952
FALSE,0.057691917,,0.057691917
FALSE,0.065118837,,0.065118837
FALSE,0.099970391,,0.099970391
FALSE,0.058891351,,0.058891351
FALSE,0.058031125,,0.058031125
FALSE,0.067688862,,0.067688862
FALSE,0.122419438,,0.122419438
FALSE,0.084489757,,0.084489757
TRUE,0.141136137,0.141136137,
FALSE,0.081878677,,0.081878677
FALSE,0.092541675,,0.092541675
FALSE,0.066153175,,0.066153175
FALSE,0.076949011,,0.076949011
FALSE,0.060994142,,0.060994142
FALSE,0.06107157,,0.06107157
FALSE,0.088146576,,0.088146576
FALSE,0.284642991,,0.284642991
TRUE,0.084676561,0.084676561,
FALSE,0.113731616,,0.113731616
FALSE,0.06506425,,0.06506425
FALSE,0.07542334,,0.07542334
FALSE,0.076803222,,0.076803222
FALSE,0.099799937,,0.099799937
FALSE,0.058793122,,0.058793122
FALSE,0.080867701,,0.080867701
FALSE,0.120944505,,0.120944505
FALSE,0.059467613,,0.059467613
FALSE,0.074800904,,0.074800904
FALSE,0.06064444,,0.06064444
TRUE,0.149012693,0.149012693,
FALSE,0.085627134,,0.085627134
FALSE,0.066372597,,0.066372597
FALSE,0.056932137,,0.056932137
FALSE,0.086190867,,0.086190867
FALSE,0.066593046,,0.066593046
FALSE,0.062204104,,0.062204104
FALSE,0.061416399,,0.061416399
FALSE,0.066898246,,0.066898246
FALSE,0.062284557,,0.062284557
FALSE,0.072521779,,0.072521779
FALSE,0.074919941,,0.074919941
FALSE,0.056976806,,0.056976806
FALSE,0.06442137,,0.06442137
FALSE,0.060359069,,0.060359069
FALSE,0.119708937,,0.119708937
FALSE,0.098429571,,0.098429571
TRUE,0.101071652,0.101071652,
TRUE,0.133288297,0.133288297,
FALSE,0.085077564,,0.085077564
FALSE,0.077539944,,0.077539944
FALSE,0.092546031,,0.092546031
FALSE,0.151043182,,0.151043182
FALSE,0.078717865,,0.078717865
FALSE,0.063631929,,0.063631929
FALSE,0.080419621,,0.080419621
FALSE,0.059725904,,0.059725904
FALSE,0.073131759,,0.073131759
FALSE,0.05096015,,0.05096015
FALSE,0.078520671,,0.078520671
FALSE,0.08011811,,0.08011811
TRUE,0.070537746,0.070537746,
FALSE,0.074853119,,0.074853119
FALSE,0.067146475,,0.067146475
FALSE,0.060465088,,0.060465088
FALSE,0.063080946,,0.063080946
FALSE,0.071885017,,0.071885017
FALSE,0.086647411,,0.086647411
FALSE,0.069212433,,0.069212433
FALSE,0.056042759,,0.056042759
FALSE,0.068810051,,0.068810051
FALSE,0.077790401,,0.077790401
FALSE,0.068939552,,0.068939552
FALSE,0.077952821,,0.077952821
FALSE,0.05834441,,0.05834441
FALSE,0.06052675,,0.06052675
FALSE,0.085159647,,0.085159647
FALSE,0.078593153,,0.078593153
FALSE,0.104029763,,0.104029763
FALSE,0.094178718,,0.094178718
FALSE,0.062302616,,0.062302616
TRUE,0.066902235,0.066902235,
FALSE,0.054127415,,0.054127415
TRUE,0.086574561,0.086574561,
FALSE,0.103220427,,0.103220427
FALSE,0.057899736,,0.057899736
TRUE,0.101440458,0.101440458,
FALSE,0.083079008,,0.083079008
TRUE,0.075904032,0.075904032,
FALSE,0.067368268,,0.067368268
FALSE,0.064620139,,0.064620139
FALSE,0.082207879,,0.082207879
FALSE,0.077873633,,0.077873633
FALSE,0.073314959,,0.073314959
FALSE,0.058754671,,0.058754671
FALSE,0.071641358,,0.071641358
FALSE,0.069196724,,0.069196724
FALSE,0.073766718,,0.073766718
FALSE,0.056156881,,0.056156881
FALSE,0.054523789,,0.054523789
FALSE,0.06124742,,0.06124742
FALSE,0.10112135,,0.10112135
FALSE,0.065380368,,0.065380368
TRUE,0.135270662,0.135270662,
FALSE,0.077018377,,0.077018377
FALSE,0.075094558,,0.075094558
FALSE,0.075215951,,0.075215951
FALSE,0.074251522,,0.074251522
FALSE,0.051917422,,0.051917422
FALSE,0.064020308,,0.064020308
FALSE,0.068283367,,0.068283367
FALSE,0.062173201,,0.062173201
FALSE,0.057343348,,0.057343348
FALSE,0.065582715,,0.065582715
FALSE,0.061472365,,0.061472365
FALSE,0.100955083,,0.100955083
FALSE,0.068919409,,0.068919409
FALSE,0.100106535,,0.100106535
FALSE,0.06549446,,0.06549446
FALSE,0.159681675,,0.159681675
FALSE,0.062413205,,0.062413205
FALSE,0.090526747,,0.090526747
FALSE,0.067382763,,0.067382763
TRUE,0.112487618,0.112487618,
FALSE,0.08673503,,0.08673503
FALSE,0.057733699,,0.057733699
FALSE,0.06202646,,0.06202646
FALSE,0.084884174,,0.084884174
FALSE,0.087523158,,0.087523158
TRUE,0.060069188,0.060069188,
FALSE,0.058462179,,0.058462179
FALSE,0.069578619,,0.069578619
FALSE,0.085422205,,0.085422205
FALSE,0.079472932,,0.079472932
FALSE,0.06543255,,0.06543255
FALSE,0.063534618,,0.063534618
FALSE,0.065221506,,0.065221506
FALSE,0.068388029,,0.068388029
FALSE,0.064244481,,0.064244481
FALSE,0.063048769,,0.063048769
FALSE,0.07729384,,0.07729384
FALSE,0.060800036,,0.060800036
FALSE,0.06895178,,0.06895178
FALSE,0.063134881,,0.063134881
FALSE,0.064194932,,0.064194932
FALSE,0.115501469,,0.115501469
FALSE,0.054751357,,0.054751357
FALSE,0.066511149,,0.066511149
FALSE,0.087244016,,0.087244016
TRUE,0.072367219,0.072367219,
FALSE,0.14972219,,0.14972219
FALSE,0.05306341,,0.05306341
FALSE,0.064165738,,0.064165738
TRUE,0.132311068,0.132311068,
FALSE,0.06503464,,0.06503464
FALSE,0.080068369,,0.080068369
TRUE,0.200398591,0.200398591,
FALSE,0.053876982,,0.053876982
FALSE,0.10160498,,0.10160498
FALSE,0.150052291,,0.150052291
FALSE,0.073981918,,0.073981918
FALSE,0.062131142,,0.062131142
FALSE,0.075646605,,0.075646605
FALSE,0.057300934,,0.057300934
FALSE,0.098977757,,0.098977757
FALSE,0.066016634,,0.066016634
FALSE,0.101465021,,0.101465021
FALSE,0.066327966,,0.066327966
FALSE,0.064578301,,0.064578301
FALSE,0.070449883,,0.070449883
FALSE,0.081929284,,0.081929284
FALSE,0.069320701,,0.069320701
FALSE,0.069118228,,0.069118228
FALSE,0.061745971,,0.061745971
FALSE,0.098258673,,0.098258673
FALSE,0.069053026,,0.069053026
FALSE,0.065996393,,0.065996393
FALSE,0.055514724,,0.055514724
FALSE,0.069219849,,0.069219849
FALSE,0.078650602,,0.078650602
FALSE,0.188386234,,0.188386234
FALSE,0.063843446,,0.063843446
FALSE,0.066462127,,0.066462127
FALSE,0.087887576,,0.087887576
FALSE,0.082379888,,0.082379888
FALSE,0.061863465,,0.061863465
FALSE,0.100114058,,0.100114058
FALSE,0.059858716,,0.059858716
FALSE,0.052606429,,0.052606429
FALSE,0.067603229,,0.067603229
FALSE,0.053366491,,0.053366491
FALSE,0.078598507,,0.078598507
FALSE,0.089492825,,0.089492825
FALSE,0.065327582,,0.065327582
FALSE,0.075209151,,0.075209151
FALSE,0.079313511,,0.079313511
FALSE,0.064513967,,0.064513967
FALSE,0.123357074,,0.123357074
TRUE,0.069461894,0.069461894,
FALSE,0.079473104,,0.079473104
FALSE,0.057748905,,0.057748905
FALSE,0.058481921,,0.058481921
FALSE,0.075734266,,0.075734266
FALSE,0.06200736,,0.06200736
FALSE,0.075590944,,0.075590944
FALSE,0.085201177,,0.085201177
FALSE,0.089219757,,0.089219757
FALSE,0.07964577,,0.07964577
FALSE,0.056900015,,0.056900015
FALSE,0.067925763,,0.067925763
FALSE,0.076900027,,0.076900027
TRUE,0.084450885,0.084450885,
FALSE,0.06389954,,0.06389954
FALSE,0.060414284,,0.060414284
FALSE,0.072677118,,0.072677118
FALSE,0.072785198,,0.072785198
FALSE,0.082940818,,0.082940818
FALSE,0.060746645,,0.060746645
FALSE,0.146657795,,0.146657795
FALSE,0.055456052,,0.055456052
FALSE,0.06959553,,0.06959553
FALSE,0.058915935,,0.058915935
FALSE,0.068259369,,0.068259369
TRUE,0.061479648,0.061479648,
FALSE,0.080085703,,0.080085703
FALSE,0.100353788,,0.100353788
FALSE,0.07360577,,0.07360577
FALSE,0.122967399,,0.122967399
FALSE,0.079584835,,0.079584835
FALSE,0.112158019,,0.112158019
FALSE,0.083343029,,0.083343029
FALSE,0.073797487,,0.073797487
FALSE,0.078993048,,0.078993048
FALSE,0.086639226,,0.086639226
FALSE,0.055922942,,0.055922942
FALSE,0.061502633,,0.061502633
FALSE,0.063971037,,0.063971037
FALSE,0.064723802,,0.064723802
FALSE,0.052440993,,0.052440993
FALSE,0.061690824,,0.061690824
FALSE,0.068684565,,0.068684565
TRUE,0.066659361,0.066659361,
FALSE,0.079074275,,0.079074275
FALSE,0.085397209,,0.085397209
FALSE,0.066131083,,0.066131083
FALSE,0.056307589,,0.056307589
FALSE,0.065870153,,0.065870153
FALSE,0.067144147,,0.067144147
FALSE,0.082075561,,0.082075561
FALSE,0.08309089,,0.08309089
FALSE,0.083418128,,0.083418128
FALSE,0.089022946,,0.089022946
FALSE,0.059217788,,0.059217788
FALSE,0.070648823,,0.070648823
FALSE,0.063204277,,0.063204277
FALSE,0.112103172,,0.112103172
FALSE,0.102939686,,0.102939686
FALSE,0.132132497,,0.132132497
FALSE,0.079599036,,0.079599036
FALSE,0.083885936,,0.083885936
FALSE,0.074033298,,0.074033298
FALSE,0.08076015,,0.08076015
FALSE,0.083838209,,0.083838209
FALSE,0.06027054,,0.06027054
FALSE,0.075022447,,0.075022447
FALSE,0.073773371,,0.073773371
FALSE,0.065133173,,0.065133173
FALSE,0.05876579,,0.05876579
FALSE,0.057094959,,0.057094959
FALSE,0.074233349,,0.074233349
FALSE,0.075200217,,0.075200217
FALSE,0.081215825,,0.081215825
FALSE,0.074197979,,0.074197979
FALSE,0.064555278,,0.064555278
FALSE,0.067122045,,0.067122045
FALSE,0.052365412,,0.052365412
FALSE,0.06522849,,0.06522849
FALSE,0.070830058,,0.070830058
FALSE,0.082962724,,0.082962724
FALSE,0.06333322,,0.06333322
FALSE,0.07940188,,0.07940188
FALSE,0.086102384,,0.086102384
FALSE,0.087546862,,0.087546862
FALSE,0.068109405,,0.068109405
FALSE,0.087802027,,0.087802027
FALSE,0.089079928,,0.089079928
FALSE,0.0732146,,0.0732146
FALSE,0.082384681,,0.082384681
FALSE,0.05758655,,0.05758655
FALSE,0.078159789,,0.078159789
TRUE,0.076346695,0.076346695,
FALSE,0.08346782,,0.08346782
FALSE,0.139570646,,0.139570646
FALSE,0.077275957,,0.077275957
FALSE,0.058849513,,0.058849513
FALSE,0.064346922,,0.064346922
FALSE,0.082121685,,0.082121685
FALSE,0.0984895,,0.0984895
FALSE,0.067493685,,0.067493685
FALSE,0.071864227,,0.071864227
FALSE,0.08447443,,0.08447443
FALSE,0.061171088,,0.061171088
FALSE,0.091464593,,0.091464593
FALSE,0.094881155,,0.094881155
FALSE,0.05674149,,0.05674149
FALSE,0.062557756,,0.062557756
FALSE,0.077228017,,0.077228017
FALSE,0.076685259,,0.076685259
FALSE,0.067205447,,0.067205447
FALSE,0.062470057,,0.062470057
FALSE,0.066519962,,0.066519962
FALSE,0.108684319,,0.108684319
FALSE,0.059505194,,0.059505194
FALSE,0.389059666,,0.389059666
FALSE,0.066764102,,0.066764102
TRUE,0.060377438,0.060377438,
FALSE,0.057211723,,0.057211723
FALSE,0.069313038,,0.069313038
FALSE,0.064446204,,0.064446204
FALSE,0.061826931,,0.061826931
FALSE,0.094750465,,0.094750465
FALSE,0.082752658,,0.082752658
TRUE,0.071363551,0.071363551,
FALSE,0.086443049,,0.086443049
FALSE,0.104008081,,0.104008081
FALSE,0.062937089,,0.062937089
FALSE,0.085888419,,0.085888419
FALSE,0.077792051,,0.077792051
FALSE,0.076682196,,0.076682196
TRUE,0.08318072,0.08318072,
FALSE,0.100825226,,0.100825226
FALSE,0.0981184,,0.0981184
FALSE,0.066920282,,0.066920282
FALSE,0.06872979,,0.06872979
FALSE,0.109988721,,0.109988721
FALSE,0.055647375,,0.055647375
FALSE,0.058305551,,0.058305551
FALSE,0.069417139,,0.069417139
FALSE,0.076692549,,0.076692549
FALSE,0.077459664,,0.077459664
FALSE,0.060628509,,0.060628509
FALSE,0.061266544,,0.061266544
FALSE,0.07888683,,0.07888683
FALSE,0.088718223,,0.088718223
FALSE,0.067226477,,0.067226477
FALSE,0.066293679,,0.066293679
FALSE,0.075501509,,0.075501509
FALSE,0.060051328,,0.060051328
FALSE,0.057877302,,0.057877302
FALSE,0.064491093,,0.064491093
FALSE,0.058671491,,0.058671491
FALSE,0.065560131,,0.065560131
FALSE,0.055731173,,0.055731173
TRUE,0.086509416,0.086509416,
FALSE,0.05186408,,0.05186408
FALSE,0.113607336,,0.113607336
FALSE,0.083862832,,0.083862832
TRUE,0.063271721,0.063271721,
FALSE,0.079740015,,0.079740015
FALSE,0.059865367,,0.059865367
FALSE,0.06158044,,0.06158044
FALSE,0.058033618,,0.058033618
FALSE,0.069200993,,0.069200993
FALSE,0.09022358,,0.09022358
FALSE,0.055387896,,0.055387896
FALSE,0.124340698,,0.124340698
FALSE,0.101341229,,0.101341229
FALSE,0.060853396,,0.060853396
FALSE,0.056573154,,0.056573154
FALSE,0.069920439,,0.069920439
FALSE,0.074140111,,0.074140111
FALSE,0.066765047,,0.066765047
FALSE,0.091892047,,0.091892047
FALSE,0.072768996,,0.072768996
FALSE,0.085017928,,0.085017928
FALSE,0.095163681,,0.095163681
FALSE,0.06558748,,0.06558748
FALSE,0.105315519,,0.105315519
FALSE,0.064950907,,0.064950907
FALSE,0.059854503,,0.059854503
FALSE,0.062163577,,0.062163577
FALSE,0.060775604,,0.060775604
FALSE,0.057861886,,0.057861886
FALSE,0.061736399,,0.061736399
FALSE,0.066233279,,0.066233279
FALSE,0.075298678,,0.075298678
FALSE,0.075448457,,0.075448457
FALSE,0.088150739,,0.088150739
FALSE,0.074335195,,0.074335195
FALSE,0.205577068,,0.205577068
FALSE,0.055582512,,0.055582512
FALSE,0.06916499,,0.06916499
FALSE,0.065204106,,0.065204106
FALSE,0.070608239,,0.070608239
FALSE,0.080763083,,0.080763083
FALSE,0.060388825,,0.060388825
FALSE,0.074899105,,0.074899105
FALSE,0.08700385,,0.08700385
FALSE,0.085130021,,0.085130021
FALSE,0.137470804,,0.137470804
FALSE,0.073141088,,0.073141088
FALSE,0.085322351,,0.085322351
TRUE,0.090165016,0.090165016,
FALSE,0.082874651,,0.082874651
FALSE,0.148671944,,0.148671944
FALSE,0.121386991,,0.121386991
FALSE,0.089507504,,0.089507504
FALSE,0.069456808,,0.069456808
FALSE,0.091687844,,0.091687844
FALSE,0.05863234,,0.05863234
FALSE,0.054419891,,0.054419891
FALSE,0.062933463,,0.062933463
FALSE,0.062363833,,0.062363833
FALSE,0.065571133,,0.065571133
FALSE,0.062135165,,0.062135165
FALSE,0.081250044,,0.081250044
FALSE,0.061793565,,0.061793565
FALSE,0.054207729,,0.054207729
FALSE,0.072627022,,0.072627022
FALSE,0.06842863,,0.06842863
FALSE,0.061161098,,0.061161098
FALSE,0.063284648,,0.063284648
FALSE,0.0871979,,0.0871979
FALSE,0.070023047,,0.070023047
FALSE,0.066839396,,0.066839396
FALSE,0.078063379,,0.078063379
FALSE,0.067103886,,0.067103886
TRUE,0.1038123,0.1038123,
TRUE,0.075592253,0.075592253,
FALSE,0.069629231,,0.069629231
FALSE,0.067411944,,0.067411944
FALSE,0.057522305,,0.057522305
FALSE,0.082541162,,0.082541162
FALSE,0.064766689,,0.064766689
FALSE,0.069014064,,0.069014064
FALSE,0.06715471,,0.06715471
FALSE,0.105251655,,0.105251655
FALSE,0.05845485,,0.05845485
TRUE,0.096845856,0.096845856,
FALSE,0.061461636,,0.061461636
FALSE,0.073505331,,0.073505331
FALSE,0.086422777,,0.086422777
FALSE,0.089112248,,0.089112248
FALSE,0.061680362,,0.061680362
FALSE,0.061198965,,0.061198965
FALSE,0.060320003,,0.060320003
TRUE,0.09305361,0.09305361,
FALSE,0.069207617,,0.069207617
FALSE,0.070726931,,0.070726931
FALSE,0.070829805,,0.070829805
FALSE,0.086352439,,0.086352439
FALSE,0.054391677,,0.054391677
FALSE,0.072320284,,0.072320284
FALSE,0.07865022,,0.07865022
FALSE,0.072526987,,0.072526987
FALSE,0.07629083,,0.07629083
FALSE,0.067561728,,0.067561728
FALSE,0.071696049,,0.071696049
FALSE,0.078529899,,0.078529899
FALSE,0.060650091,,0.060650091
FALSE,0.069856458,,0.069856458
FALSE,0.083531705,,0.083531705
FALSE,0.087400278,,0.087400278
FALSE,0.080044382,,0.080044382
TRUE,0.068223447,0.068223447,
TRUE,0.094491792,0.094491792,
FALSE,0.060953068,,0.060953068
TRUE,0.098392857,0.098392857,
FALSE,0.065125547,,0.065125547
FALSE,0.062834887,,0.062834887
FALSE,0.063018018,,0.063018018
FALSE,0.075875975,,0.075875975
TRUE,0.078516032,0.078516032,
FALSE,0.064564259,,0.064564259
TRUE,0.133356342,0.133356342,
FALSE,0.070481217,,0.070481217
FALSE,0.073026578,,0.073026578
FALSE,0.056789265,,0.056789265
TRUE,0.05862812,0.05862812,
FALSE,0.056198234,,0.056198234
FALSE,0.06704836,,0.06704836
FALSE,0.058803146,,0.058803146
FALSE,0.084327038,,0.084327038
TRUE,0.055401316,0.055401316,
FALSE,0.086794241,,0.086794241
FALSE,0.080988807,,0.080988807
FALSE,0.095132267,,0.095132267
FALSE,0.055191143,,0.055191143
FALSE,0.071695836,,0.071695836
FALSE,0.080662841,,0.080662841
FALSE,0.065977987,,0.065977987
FALSE,0.066646419,,0.066646419
FALSE,0.075465643,,0.075465643
FALSE,0.084206834,,0.084206834
FALSE,0.078474202,,0.078474202
TRUE,0.115672264,0.115672264,
FALSE,0.070431069,,0.070431069
FALSE,0.066484367,,0.066484367
FALSE,0.066550797,,0.066550797
FALSE,0.059588884,,0.059588884
FALSE,0.070363414,,0.070363414
FALSE,0.08449318,,0.08449318
FALSE,0.064103284,,0.064103284
FALSE,0.061167198,,0.061167198
FALSE,0.059354908,,0.059354908
FALSE,0.054731328,,0.054731328
FALSE,0.059964961,,0.059964961
FALSE,0.068264112,,0.068264112
FALSE,0.065695135,,0.065695135
FALSE,0.060899875,,0.060899875
FALSE,0.211558815,,0.211558815
FALSE,0.057767238,,0.057767238
FALSE,0.057800881,,0.057800881
FALSE,0.078515242,,0.078515242
FALSE,0.062944274,,0.062944274
FALSE,0.096181443,,0.096181443
FALSE,0.061622213,,0.061622213
FALSE,0.053664259,,0.053664259
FALSE,0.088217805,,0.088217805
FALSE,0.05680872,,0.05680872
FALSE,0.077078304,,0.077078304
FALSE,0.052095228,,0.052095228
FALSE,0.065736577,,0.065736577
FALSE,0.064032681,,0.064032681
FALSE,0.072310051,,0.072310051
FALSE,0.098116379,,0.098116379
FALSE,0.090507316,,0.090507316
FALSE,0.059633972,,0.059633972
FALSE,0.052490489,,0.052490489
FALSE,0.054642158,,0.054642158
TRUE,0.121648676,0.121648676,
FALSE,0.075804313,,0.075804313
FALSE,0.116773315,,0.116773315
FALSE,0.096340063,,0.096340063
FALSE,0.093385822,,0.093385822
TRUE,0.063104323,0.063104323,
FALSE,0.086865847,,0.086865847
FALSE,0.06810896,,0.06810896
FALSE,0.056715568,,0.056715568
FALSE,0.056838594,,0.056838594
FALSE,0.083079574,,0.083079574
FALSE,0.087439662,,0.087439662
FALSE,0.069336154,,0.069336154
FALSE,0.065705072,,0.065705072
FALSE,0.080079888,,0.080079888
FALSE,0.073355713,,0.073355713
FALSE,0.062229518,,0.062229518
FALSE,0.286056335,,0.286056335
FALSE,0.095381279,,0.095381279
FALSE,0.059299633,,0.059299633
FALSE,0.075055595,,0.075055595
FALSE,0.06566627,,0.06566627
FALSE,0.078872017,,0.078872017
FALSE,0.10038811,,0.10038811
FALSE,0.054916912,,0.054916912
FALSE,0.081302489,,0.081302489
FALSE,0.075872718,,0.075872718
FALSE,0.060486642,,0.060486642
FALSE,0.102966337,,0.102966337
FALSE,0.056796977,,0.056796977
FALSE,0.066180144,,0.066180144
FALSE,0.057868221,,0.057868221
FALSE,0.0603036,,0.0603036
FALSE,0.097280559,,0.097280559
FALSE,0.086908701,,0.086908701
FALSE,0.058200381,,0.058200381
FALSE,0.069720733,,0.069720733
TRUE,0.065146128,0.065146128,
FALSE,0.058638112,,0.058638112
FALSE,0.067138178,,0.067138178
FALSE,0.060279583,,0.060279583
FALSE,0.091713586,,0.091713586
FALSE,0.074897443,,0.074897443
FALSE,0.066324409,,0.066324409
FALSE,0.067739814,,0.067739814
FALSE,0.05545619,,0.05545619
TRUE,0.071713367,0.071713367,
FALSE,0.061180377,,0.061180377
TRUE,0.08938063,0.08938063,
TRUE,0.098521636,0.098521636,
FALSE,0.064450633,,0.064450633
FALSE,0.075942547,,0.075942547
FALSE,0.072716201,,0.072716201
FALSE,0.072222888,,0.072222888
FALSE,0.065125828,,0.065125828
FALSE,0.08081264,,0.08081264
FALSE,0.08603934,,0.08603934
FALSE,0.155229842,,0.155229842
FALSE,0.084065023,,0.084065023
FALSE,0.087886487,,0.087886487
FALSE,0.08722184,,0.08722184
FALSE,0.060604361,,0.060604361
FALSE,0.061889841,,0.061889841
FALSE,0.071235687,,0.071235687
FALSE,0.072381993,,0.072381993
FALSE,0.079400278,,0.079400278
FALSE,0.223087113,,0.223087113
FALSE,0.087912481,,0.087912481
FALSE,0.078336197,,0.078336197
FALSE,0.058332322,,0.058332322
FALSE,0.072938227,,0.072938227
FALSE,0.086099248,,0.086099248
FALSE,0.072299439,,0.072299439
FALSE,0.064246829,,0.064246829
TRUE,0.108569759,0.108569759,
FALSE,0.06573889,,0.06573889
FALSE,0.058564225,,0.058564225
FALSE,0.088171797,,0.088171797
FALSE,0.071944427,,0.071944427
FALSE,0.067016817,,0.067016817
FALSE,0.064471375,,0.064471375
FALSE,0.07594864,,0.07594864
FALSE,0.07471908,,0.07471908
FALSE,0.070288689,,0.070288689
FALSE,0.074854554,,0.074854554
FALSE,0.066791822,,0.066791822
FALSE,0.096203919,,0.096203919
FALSE,0.070647692,,0.070647692
FALSE,0.071073829,,0.071073829
FALSE,0.060050274,,0.060050274
FALSE,0.066137319,,0.066137319
FALSE,0.071104541,,0.071104541
FALSE,0.06609655,,0.06609655
TRUE,0.140643205,0.140643205,
FALSE,0.125367601,,0.125367601
FALSE,0.065785146,,0.065785146
FALSE,0.069419938,,0.069419938
FALSE,0.069236185,,0.069236185
FALSE,0.093847097,,0.093847097
FALSE,0.105833698,,0.105833698
FALSE,0.09092976,,0.09092976
FALSE,0.090249423,,0.090249423
FALSE,0.067446307,,0.067446307
FALSE,0.074013238,,0.074013238
FALSE,0.052819754,,0.052819754
FALSE,0.054306752,,0.054306752
FALSE,0.058257145,,0.058257145
FALSE,0.072230055,,0.072230055
FALSE,0.053867951,,0.053867951
FALSE,0.112188255,,0.112188255
FALSE,0.083394895,,0.083394895
FALSE,0.093452216,,0.093452216
FALSE,0.065595288,,0.065595288
FALSE,0.060088969,,0.060088969
FALSE,0.066305459,,0.066305459
FALSE,0.083497192,,0.083497192
TRUE,0.137171721,0.137171721,
FALSE,0.060861951,,0.060861951
FALSE,0.104895243,,0.104895243
FALSE,0.085304587,,0.085304587
FALSE,0.144891927,,0.144891927
FALSE,0.081735287,,0.081735287
FALSE,0.053739422,,0.053739422
FALSE,0.07135367,,0.07135367
FALSE,0.113175519,,0.113175519
FALSE,0.07735378,,0.07735378
FALSE,0.065500704,,0.065500704
FALSE,0.054355534,,0.054355534
FALSE,0.067236399,,0.067236399
FALSE,0.057605465,,0.057605465
FALSE,0.05447073,,0.05447073
FALSE,0.08209452,,0.08209452
FALSE,0.084397124,,0.084397124
FALSE,0.076093044,,0.076093044
FALSE,0.088020628,,0.088020628
FALSE,0.093345311,,0.093345311
FALSE,0.068461918,,0.068461918
FALSE,0.077002919,,0.077002919
FALSE,0.06987227,,0.06987227
TRUE,0.072914194,0.072914194,
FALSE,0.080809847,,0.080809847
TRUE,0.087469676,0.087469676,
FALSE,0.063460299,,0.063460299
FALSE,0.117910342,,0.117910342
FALSE,0.061608007,,0.061608007
FALSE,0.077442516,,0.077442516
FALSE,0.1275961,,0.1275961
FALSE,0.07309791,,0.07309791
FALSE,0.077656804,,0.077656804
FALSE,0.078982154,,0.078982154
FALSE,0.056477742,,0.056477742
FALSE,0.074209717,,0.074209717
FALSE,0.106020602,,0.106020602
FALSE,0.0677907,,0.0677907
FALSE,0.10158841,,0.10158841
TRUE,0.064696605,0.064696605,
FALSE,0.058475032,,0.058475032
FALSE,0.072142678,,0.072142678
FALSE,0.070463279,,0.070463279
TRUE,0.107031422,0.107031422,
FALSE,0.066954271,,0.066954271
FALSE,0.05455812,,0.05455812
FALSE,0.060793762,,0.060793762
FALSE,0.07047309,,0.07047309
TRUE,0.082033858,0.082033858,
FALSE,0.110573627,,0.110573627
FALSE,0.093443472,,0.093443472
FALSE,0.210421269,,0.210421269
TRUE,0.14892624,0.14892624,
FALSE,0.083534322,,0.083534322
FALSE,0.074516008,,0.074516008
FALSE,0.06918766,,0.06918766
FALSE,0.101617234,,0.101617234
FALSE,0.066714827,,0.066714827
FALSE,0.064987993,,0.064987993
FALSE,0.087602855,,0.087602855
FALSE,0.061656337,,0.061656337
FALSE,0.060867942,,0.060867942
FALSE,0.161168462,,0.161168462
FALSE,0.058762847,,0.058762847
FALSE,0.069301694,,0.069301694
FALSE,0.058609317,,0.058609317
FALSE,0.086419459,,0.086419459
FALSE,0.074362356,,0.074362356
FALSE,0.059267731,,0.059267731
FALSE,0.05690438,,0.05690438
FALSE,0.054251365,,0.054251365
FALSE,0.077730904,,0.077730904
FALSE,0.068361095,,0.068361095
FALSE,0.06045893,,0.06045893
FALSE,0.110974592,,0.110974592
TRUE,0.076774447,0.076774447,
