"original","X1"
FALSE,0.0689994580574293
FALSE,0.0733377776843374
FALSE,0.0707093498854855
FALSE,0.071849442603044
FALSE,0.0732639101240187
FALSE,0.0712069960343661
FALSE,0.0705699951114486
FALSE,0.0710179104565181
FALSE,0.071542336005695
FALSE,0.070120872152845
FALSE,0.0698814685510009
FALSE,0.072642157815091
FALSE,0.0740795983110832
FALSE,0.0724601332021928
FALSE,0.0738167106116683
FALSE,0.0724800486542364
TRUE,0.078668216026195
FALSE,0.071198081093416
FALSE,0.087003998728281
FALSE,0.10853055070325
FALSE,0.0670351424628933
FALSE,0.145012104504818
FALSE,0.0921461834195421
FALSE,0.0766791629608919
FALSE,0.076321130048299
FALSE,0.0747393520685634
FALSE,0.0739704161331961
FALSE,0.0752501473601119
FALSE,0.0761037861399261
FALSE,0.0981247193553679
FALSE,0.0685786756606802
FALSE,0.0723537009322275
FALSE,0.0700381531762958
FALSE,0.0716836393186813
FALSE,0.0879657435730694
FALSE,0.0717906554365161
FALSE,0.0809583687941442
FALSE,0.0810915145882491
FALSE,0.0746251771821132
FALSE,0.0743529169670414
FALSE,0.0739907490514135
FALSE,0.0796446541256588
FALSE,0.0733686024960972
FALSE,0.0695228407981985
FALSE,0.0730710495508648
FALSE,0.0721970472055474
FALSE,0.074049682316567
TRUE,0.0768381089391414
FALSE,0.071624688775255
FALSE,0.0750005243910376
FALSE,0.0741059211201541
FALSE,0.073473763419128
FALSE,0.0777973811527166
FALSE,0.0750483915166266
FALSE,0.0716304825687573
FALSE,0.0750301457575211
FALSE,0.0974186487379618
TRUE,0.0766760784329881
FALSE,0.0969488400850418
FALSE,0.0751010494252761
FALSE,0.0706656326073521
FALSE,0.0831564885131088
FALSE,0.0785802291476942
FALSE,0.0730825026691375
FALSE,0.079189876435808
FALSE,0.0782761218381656
FALSE,0.0799994653715177
FALSE,0.0723824317136938
TRUE,0.0747878253951399
FALSE,0.0701075734133683
FALSE,0.0776848396897786
FALSE,0.0672401354083178
FALSE,0.0740395160223844
FALSE,0.0722430108043274
FALSE,0.0694945100350161
TRUE,0.0725717615515624
FALSE,0.0743689725082704
FALSE,0.0711784962144663
FALSE,0.0723119749572754
FALSE,0.070636692791204
FALSE,0.0696048033948879
FALSE,0.0703459246197481
TRUE,0.0764536431919108
FALSE,0.0693151861318878
TRUE,0.0801501120542283
FALSE,0.075369668785097
FALSE,0.0846252638947544
FALSE,0.0885151582221515
FALSE,0.0712742877359936
FALSE,0.0730058102541728
FALSE,0.0715841740085384
FALSE,0.0686190642042769
TRUE,0.0775750732139505
TRUE,0.0998752494959483
FALSE,0.0762387544509475
FALSE,0.0715050631696657
FALSE,0.0704163889495285
FALSE,0.0735193985681552
FALSE,0.0731541201144147
FALSE,0.0779285633615964
FALSE,0.0792299525787113
FALSE,0.0735460904653024
FALSE,0.0722777375885066
FALSE,0.0712722966676784
FALSE,0.0697923065769682
FALSE,0.0718932600878712
FALSE,0.0732191023613566
FALSE,0.076050846885339
FALSE,0.0699445959278829
FALSE,0.0691648139000913
FALSE,0.0689259090819807
TRUE,0.0962316979975317
FALSE,0.0754120034499703
FALSE,0.0684103763507811
FALSE,0.0895852160941892
FALSE,0.0820471167578722
FALSE,0.0763777082581876
FALSE,0.0748112270801588
FALSE,0.0745900230292444
FALSE,0.0751282401614357
FALSE,0.0752300501186758
FALSE,0.0721196200670792
TRUE,0.0943012641965113
FALSE,0.0696818299935085
FALSE,0.0773936587184619
FALSE,0.0801025548614518
FALSE,0.0718826053851585
FALSE,0.0733011857825255
FALSE,0.0714761845955482
FALSE,0.0780064173597055
FALSE,0.0787168836995869
FALSE,0.077933995019103
FALSE,0.0887648540480085
FALSE,0.0756573205365638
FALSE,0.0728302617706321
FALSE,0.0935037854506622
FALSE,0.071208192199634
FALSE,0.0718453523170623
FALSE,0.0717938582442229
FALSE,0.091245776684261
FALSE,0.075805757182064
FALSE,0.0788643727854046
FALSE,0.0717907358492053
FALSE,0.0758672731806356
FALSE,0.0710892979594624
FALSE,0.0706104203995885
FALSE,0.0717562069729264
FALSE,0.0714345663592299
FALSE,0.0687746777294621
FALSE,0.0712631717174159
FALSE,0.0841090071256132
FALSE,0.0738821394655267
FALSE,0.0719945756515315
FALSE,0.071520818345244
FALSE,0.0787404746963342
FALSE,0.0736291663222197
FALSE,0.0749238073398889
FALSE,0.0784186017046058
FALSE,0.0736081370100236
TRUE,0.0837005542301509
FALSE,0.0710195421795683
FALSE,0.0672000725888301
FALSE,0.0709758920517399
FALSE,0.0753749861926592
FALSE,0.0824304145223181
FALSE,0.0756387893007452
FALSE,0.0698096996136338
FALSE,0.0856900012022136
TRUE,0.0751646814126602
FALSE,0.0728335645313503
FALSE,0.0749032618185288
FALSE,0.0717609858558391
FALSE,0.0806970921816084
FALSE,0.0813860140167461
FALSE,0.0708370736844561
FALSE,0.0747857894701071
FALSE,0.0732985934413829
FALSE,0.0845139311171713
FALSE,0.0769170390438474
FALSE,0.0787397242351372
FALSE,0.0742989311591641
FALSE,0.0711585319175542
FALSE,0.0693679573195382
FALSE,0.0741979338723173
FALSE,0.0737081999181928
FALSE,0.0684396080520551
TRUE,0.0918166411672297
FALSE,0.0731174980464943
TRUE,0.0863124585371471
FALSE,0.0714087450271335
TRUE,0.0741425920121667
TRUE,0.0725317838585787
FALSE,0.074409966476089
FALSE,0.07284498621929
FALSE,0.0710019052921979
FALSE,0.0986283487474079
FALSE,0.0692726215108866
TRUE,0.0701807342420529
FALSE,0.0834560453685464
FALSE,0.0708656002343574
FALSE,0.0711954130843652
FALSE,0.0761252836700202
TRUE,0.075937000350334
FALSE,0.0713013162462928
FALSE,0.0726106945587257
FALSE,0.0738017139264464
FALSE,0.072979115580903
FALSE,0.0805630265694733
TRUE,0.0742329849976554
FALSE,0.0756531329524394
FALSE,0.0716710935078035
FALSE,0.0757150432121753
FALSE,0.0718567214960684
FALSE,0.0835216256772272
FALSE,0.0804004367671523
TRUE,0.0968642798126302
FALSE,0.0780289397637995
FALSE,0.0786027745354493
FALSE,0.0841547524396292
FALSE,0.0813586978944098
FALSE,0.0883552322667834
FALSE,0.0730997315847098
FALSE,0.0762635109581542
FALSE,0.0740765002710637
FALSE,0.0697400726394868
FALSE,0.0724705018376985
FALSE,0.0711277793696958
FALSE,0.0850459153993481
FALSE,0.0678347121033084
FALSE,0.0716321254559172
TRUE,0.0782726383496225
FALSE,0.0933634808627765
TRUE,0.0792523447695043
TRUE,0.0728723985461032
FALSE,0.0716807913589786
FALSE,0.0792394067397595
FALSE,0.133471161484119
FALSE,0.072320354507338
FALSE,0.0751617946577863
FALSE,0.0748071173245668
FALSE,0.0724462744081237
FALSE,0.082645619720468
FALSE,0.0770727550744135
FALSE,0.073396513763547
FALSE,0.0675333138668455
FALSE,0.0842336085138289
FALSE,0.0674902531527867
FALSE,0.0793400813972109
FALSE,0.0713996344043257
FALSE,0.0800829951733726
FALSE,0.0678454702968241
FALSE,0.0698405284715682
FALSE,0.089070999043384
FALSE,0.0713419103917768
FALSE,0.074370761055966
FALSE,0.0720230109660775
FALSE,0.0784210719297412
FALSE,0.0735065409936937
FALSE,0.0726247585976365
FALSE,0.0817857825027648
FALSE,0.0701415436103971
FALSE,0.0728098751954576
FALSE,0.0715740338497826
FALSE,0.0712562591014025
FALSE,0.0770757796093448
FALSE,0.0717098511518746
FALSE,0.067007178361687
TRUE,0.0792565808433965
FALSE,0.0757653336438893
FALSE,0.0709078148835906
FALSE,0.0733968316753136
TRUE,0.0775808812807864
FALSE,0.0838459068470963
FALSE,0.0714078778875269
FALSE,0.0716227429448245
FALSE,0.0770703208865013
FALSE,0.0741716649160327
FALSE,0.0919462830938666
TRUE,0.086450732283387
FALSE,0.0674597975004352
FALSE,0.0707031175713232
FALSE,0.0712453526042813
FALSE,0.0704095141490717
FALSE,0.0723726298197935
TRUE,0.0725698946743277
FALSE,0.0768973751791439
FALSE,0.0751587218934941
FALSE,0.080076116004019
FALSE,0.0717771275132533
FALSE,0.0759671799566339
FALSE,0.0739022670482532
FALSE,0.0815032471187201
FALSE,0.0743196670322552
FALSE,0.0730453845347419
FALSE,0.0810211504769213
FALSE,0.0737506656266601
FALSE,0.07614712755219
FALSE,0.106384759433162
FALSE,0.0804534971673649
FALSE,0.0697148231310502
FALSE,0.0743113677420487
FALSE,0.0705828066941302
FALSE,0.073147738774315
FALSE,0.0750191386056097
FALSE,0.0692492209128981
FALSE,0.0682435525451401
FALSE,0.10446095541541
FALSE,0.0726844174532532
FALSE,0.0842613033864203
FALSE,0.0761928519955836
FALSE,0.0798265765959901
FALSE,0.0732579152016819
FALSE,0.0718341859855946
FALSE,0.0738208972058244
FALSE,0.0728105882894442
FALSE,0.0962441552632324
FALSE,0.0982567189906819
TRUE,0.0781526522536614
FALSE,0.0718495521686205
FALSE,0.0720608409687961
FALSE,0.0762369518551723
FALSE,0.071210612625662
FALSE,0.079674816513184
FALSE,0.0743014234695401
FALSE,0.08335964184326
FALSE,0.071047311903918
FALSE,0.0744227271503003
FALSE,0.0702256680150902
FALSE,0.0781041086989946
FALSE,0.0806391313133687
FALSE,0.0717760181826586
FALSE,0.0707295003731948
FALSE,0.0723688233444666
FALSE,0.0750625652894626
FALSE,0.0711791771407658
FALSE,0.0732627954897841
FALSE,0.0743434792914683
FALSE,0.0692891983823696
FALSE,0.0836559027859701
FALSE,0.0741441850562585
FALSE,0.0797859992194494
FALSE,0.0773689887232129
FALSE,0.0714867677878752
FALSE,0.0717529464117143
FALSE,0.0756806075537898
FALSE,0.0741935210074088
FALSE,0.0766470459611347
FALSE,0.0775132852480555
FALSE,0.0705316277088231
FALSE,0.0696932198925653
FALSE,0.0765977406705298
FALSE,0.0680199793370936
FALSE,0.0836059468888312
FALSE,0.0715514131084851
FALSE,0.0758353656421322
FALSE,0.0757354625912085
FALSE,0.0719051931618153
FALSE,0.0745599551893131
FALSE,0.0748954069380663
FALSE,0.0732877963812076
FALSE,0.0720294435168956
TRUE,0.0797424050303247
FALSE,0.0725763180863625
FALSE,0.0700370943758458
FALSE,0.0729987354677099
FALSE,0.0699228129091845
FALSE,0.108188171936341
FALSE,0.0767505498635425
FALSE,0.0714687951960322
FALSE,0.0726810353080663
FALSE,0.0715469349728632
FALSE,0.0744214777996468
FALSE,0.0788220266156216
FALSE,0.0731337271978139
FALSE,0.0713464414722821
FALSE,0.0700957235673624
FALSE,0.0731345518926437
FALSE,0.0769287179100879
FALSE,0.0677783872007754
FALSE,0.0758083522516004
FALSE,0.0758395495506446
FALSE,0.0713161667912333
FALSE,0.0710894740617444
FALSE,0.0741440649315478
FALSE,0.0787506959511604
FALSE,0.0717813535877273
TRUE,0.0745485909785476
FALSE,0.0752106676926787
FALSE,0.0729521219716996
FALSE,0.072040177918316
FALSE,0.0841050772755994
FALSE,0.0703226007485963
FALSE,0.0681930799986872
FALSE,0.0828013177822369
FALSE,0.0793383465684237
FALSE,0.0751240432565399
FALSE,0.0756676398801178
FALSE,0.0751355937682817
TRUE,0.0728190549693501
FALSE,0.0850168227802073
TRUE,0.0885976393630745
FALSE,0.0791859832653942
FALSE,0.0796275189136626
FALSE,0.0696301134280965
FALSE,0.0736814992521448
FALSE,0.0723117098796919
FALSE,0.0748319193261233
FALSE,0.0733041620063194
FALSE,0.0714054622329958
FALSE,0.0806989376610775
FALSE,0.0737765389879256
FALSE,0.0694385977192224
FALSE,0.0790454266889607
FALSE,0.0741946173918209
FALSE,0.0721616114708332
FALSE,0.0700535049968948
FALSE,0.0699661804733603
FALSE,0.0708706816672615
FALSE,0.0718976407443803
FALSE,0.0706580599860832
FALSE,0.076773048871077
FALSE,0.0727718168576069
FALSE,0.0694583477851313
TRUE,0.084464464567171
FALSE,0.0774337389256479
FALSE,0.0730101647932295
FALSE,0.0744754026732958
TRUE,0.0738537152046517
FALSE,0.0731006449409635
FALSE,0.074465507938383
FALSE,0.0707674754652684
FALSE,0.0819208794918946
FALSE,0.0716683527385619
FALSE,0.0696033055367193
FALSE,0.07324616297412
FALSE,0.0814435764536627
FALSE,0.0741192658850631
FALSE,0.0693591880660248
FALSE,0.0715690237427405
FALSE,0.0755238679983674
TRUE,0.0789405087812074
FALSE,0.0671109921402184
FALSE,0.112478862601219
FALSE,0.0721086725540419
FALSE,0.077873427553103
FALSE,0.0715111404976441
FALSE,0.0740718497600894
TRUE,0.0721324158242193
FALSE,0.0728168857243763
FALSE,0.0747441583386307
FALSE,0.0794528735691474
FALSE,0.0926629908027991
FALSE,0.0702538500795814
TRUE,0.0735160915762234
FALSE,0.0696143712972762
FALSE,0.0778997177431422
FALSE,0.0728071362293306
FALSE,0.0695486575930999
FALSE,0.072143976356922
FALSE,0.0719528393669358
FALSE,0.0790319781881266
FALSE,0.0862946886366283
FALSE,0.0744448737569378
FALSE,0.0735216927519666
FALSE,0.0767146042708823
TRUE,0.080093505950672
FALSE,0.0679239431568441
FALSE,0.0806761486234637
FALSE,0.071757951954103
FALSE,0.0750224983292172
FALSE,0.0709488716911795
FALSE,0.0728391018617606
FALSE,0.0713393584407712
FALSE,0.0694304036216072
FALSE,0.0735050938261145
FALSE,0.0779762875730203
FALSE,0.074091763975089
FALSE,0.0757830931291478
FALSE,0.079813960617103
FALSE,0.0740698784307414
FALSE,0.0700429442847398
FALSE,0.0746544227627531
FALSE,0.0701273834208189
FALSE,0.077067302905878
FALSE,0.0707925416367875
FALSE,0.0680214255164836
FALSE,0.0718537087813794
FALSE,0.0779121649665871
FALSE,0.0716735883705769
FALSE,0.0726280363861842
FALSE,0.0736188213006825
FALSE,0.0729189090025128
FALSE,0.0719578683000888
FALSE,0.0711835759368132
FALSE,0.068635679626588
FALSE,0.0739548692993311
FALSE,0.077831486356847
FALSE,0.0706868546863848
FALSE,0.0756366646095555
FALSE,0.0724814458732274
FALSE,0.069229082690562
FALSE,0.0712180739050705
FALSE,0.0722398377012343
FALSE,0.0744090170866578
FALSE,0.0719273652191071
FALSE,0.0728254385407271
FALSE,0.0705717212212044
FALSE,0.0782682494969269
FALSE,0.0811158579335782
FALSE,0.0745395431604347
FALSE,0.0773997979977811
FALSE,0.0702934155177187
FALSE,0.0809207534777171
FALSE,0.069943598848138
FALSE,0.0675272222009856
FALSE,0.0735844079876756
FALSE,0.0735828136671446
FALSE,0.0727657129177832
FALSE,0.0761884057071902
TRUE,0.0774170382543287
FALSE,0.0749637397965053
FALSE,0.0819297770853446
FALSE,0.0771802373689237
FALSE,0.115355592518808
FALSE,0.0738638592497848
FALSE,0.0715471998536609
FALSE,0.0691873580713706
TRUE,0.0708112802914044
FALSE,0.0708747084362181
FALSE,0.0713572908591397
TRUE,0.0873892551735107
FALSE,0.0677018067097638
TRUE,0.0777311828163296
FALSE,0.0697954360213339
FALSE,0.0775034767973215
FALSE,0.0725865001366944
FALSE,0.0721081345302788
TRUE,0.0747603887794302
FALSE,0.074814022584365
FALSE,0.0713990272214544
TRUE,0.0980216330089583
FALSE,0.0707891158692949
FALSE,0.0757236392343074
FALSE,0.0757000059221244
TRUE,0.0763547749615998
FALSE,0.0765904752699787
FALSE,0.0841028884991626
FALSE,0.0677934339775969
FALSE,0.0730693613063596
FALSE,0.0715081291593112
FALSE,0.0720775039656712
FALSE,0.0697359887613773
FALSE,0.0749446802980482
TRUE,0.0743387948730051
FALSE,0.0735701530254786
FALSE,0.0724151655613385
FALSE,0.0677688570000985
FALSE,0.0717804909535519
FALSE,0.0716661612534469
FALSE,0.0730439651024835
FALSE,0.0717251461762045
FALSE,0.0727924834750043
FALSE,0.0704301561842215
FALSE,0.0721255163159738
FALSE,0.0734173515074956
FALSE,0.0861901377155946
TRUE,0.0869490430773159
FALSE,0.0793548893092254
FALSE,0.0791098771967043
FALSE,0.0732754930030185
FALSE,0.0794073357813383
FALSE,0.0727473259300979
FALSE,0.0728241458398452
FALSE,0.0699111876678529
TRUE,0.0784443238850742
FALSE,0.0772891679884407
FALSE,0.0688966857850721
FALSE,0.0869952318867691
FALSE,0.0782624565324791
FALSE,0.0696558034366731
FALSE,0.0726813951451115
FALSE,0.0740328679236597
FALSE,0.0785649683497332
FALSE,0.0700806199851185
FALSE,0.0765310706173179
FALSE,0.0716119146129134
TRUE,0.0846367523202189
FALSE,0.0712113459577757
FALSE,0.068965424897689
FALSE,0.0709153538015929
FALSE,0.0735472529591263
FALSE,0.0717379176432755
FALSE,0.0713400570442226
FALSE,0.074478822704714
FALSE,0.0721010542901699
FALSE,0.0720494203423124
FALSE,0.0704384327438695
FALSE,0.0744752014090218
FALSE,0.075927853478774
TRUE,0.0708916902160366
FALSE,0.0725257611411101
FALSE,0.0762783670936655
FALSE,0.0915903356965601
FALSE,0.0736694966144926
FALSE,0.0754220614156955
TRUE,0.0756459817094407
FALSE,0.0717556971847435
FALSE,0.0782528498994737
TRUE,0.0744077915397816
FALSE,0.0733217862378649
TRUE,0.0764583910329715
FALSE,0.0800796859267835
FALSE,0.0807404225766582
FALSE,0.0733915651342265
TRUE,0.0895893520100745
FALSE,0.0802437098000667
FALSE,0.0734110716541786
FALSE,0.0725119079962057
FALSE,0.0929988469628559
FALSE,0.0714971235039708
FALSE,0.0765394598672885
FALSE,0.0785190170485754
FALSE,0.0789867729269662
FALSE,0.0756512023416681
FALSE,0.0800843296032898
FALSE,0.0698499771014102
FALSE,0.0766917697029835
FALSE,0.0762060822940341
FALSE,0.073312451995464
FALSE,0.0741877848822684
TRUE,0.0761893936313494
FALSE,0.0822532439748976
FALSE,0.0970987176537516
FALSE,0.0793218054403173
FALSE,0.0710813790836967
FALSE,0.0683281809183028
FALSE,0.0741012171160008
FALSE,0.0689926292013655
FALSE,0.0742258454812437
FALSE,0.0706243583896453
FALSE,0.0835966777512169
FALSE,0.0736085884130179
FALSE,0.0723164747477148
FALSE,0.0741419314562653
FALSE,0.0735835249564752
FALSE,0.0765193815450334
FALSE,0.0689793451105039
FALSE,0.0721662781014985
TRUE,0.0788921427241895
FALSE,0.0764157563447782
FALSE,0.0720100323971449
FALSE,0.0719796870706985
FALSE,0.0703650828106754
FALSE,0.0768416866926255
FALSE,0.071627949491743
FALSE,0.0741457550377955
FALSE,0.0730879111835589
FALSE,0.0734970853554376
FALSE,0.0702378035561502
FALSE,0.078645825108812
FALSE,0.068619961947833
FALSE,0.0706030797026448
FALSE,0.0726886097261095
FALSE,0.0715777554459448
FALSE,0.0700667322398671
FALSE,0.0697994681483094
FALSE,0.0693416951183142
FALSE,0.0746577940747955
FALSE,0.0729241248172207
TRUE,0.084353348980071
FALSE,0.0719883999566707
FALSE,0.078374601018698
FALSE,0.0746921321460577
FALSE,0.0698233998742318
FALSE,0.075036803679055
FALSE,0.0859131377372553
FALSE,0.0737006871529488
FALSE,0.0714902898685273
FALSE,0.0682476083045577
FALSE,0.0743008429099968
FALSE,0.0713642035826168
FALSE,0.0698818878098127
FALSE,0.074915964102193
FALSE,0.0775593093338794
FALSE,0.0714701289156448
FALSE,0.071789379845986
FALSE,0.073080688594987
FALSE,0.0706694136150375
TRUE,0.0774680676417127
FALSE,0.0767414211168079
FALSE,0.0817333885689124
FALSE,0.0722273086135818
FALSE,0.0724226586416735
FALSE,0.0750995167441528
FALSE,0.0758057500143065
FALSE,0.0791029806943844
FALSE,0.0766465133050049
FALSE,0.0731726852055901
FALSE,0.0765463727995924
FALSE,0.0762377486447103
FALSE,0.0695395953191387
FALSE,0.0688303303831993
FALSE,0.0783582253291137
FALSE,0.0745821204148931
TRUE,0.0712196614389599
FALSE,0.0730913929701145
FALSE,0.0766613872445849
FALSE,0.0884743014814212
FALSE,0.0735982677845347
FALSE,0.0694372515088193
TRUE,0.0799447826195599
FALSE,0.0719135185422737
FALSE,0.0704010218417596
FALSE,0.0746327139439513
FALSE,0.0849114208010485
FALSE,0.0730639959904586
FALSE,0.07398008724036
FALSE,0.0708334395771461
FALSE,0.0707764330490656
FALSE,0.0718140960715386
FALSE,0.0827069136856428
FALSE,0.0690631684267541
FALSE,0.070302468526808
FALSE,0.0728678323803806
FALSE,0.0896664362538297
FALSE,0.0779317406863742
TRUE,0.089661506160398
FALSE,0.0758722663467312
FALSE,0.0794798210430255
FALSE,0.0720917760105153
FALSE,0.074482230423229
FALSE,0.0709913681830546
FALSE,0.069928186807489
FALSE,0.0781782868516088
FALSE,0.123739103410914
TRUE,0.0755898836121359
FALSE,0.0864228329780467
FALSE,0.0718457248103122
FALSE,0.075383258807522
FALSE,0.074426841225817
FALSE,0.0799622573244783
FALSE,0.0710441236816183
FALSE,0.0769894236409432
FALSE,0.0865372607026671
FALSE,0.0695962088556484
FALSE,0.0749256063705998
FALSE,0.0719487700435893
TRUE,0.0961443042069583
FALSE,0.0780404569310808
FALSE,0.072734868461422
FALSE,0.0686410184533945
FALSE,0.0782283523351801
FALSE,0.0725862813802318
FALSE,0.0714872072223922
FALSE,0.0722560117746187
FALSE,0.0725122535562333
FALSE,0.070915082085132
FALSE,0.0745021375830663
FALSE,0.0733345463726733
FALSE,0.0700655554731821
FALSE,0.0725055957994094
FALSE,0.0686571706172873
FALSE,0.0864467377269663
FALSE,0.0814127041379466
TRUE,0.0809241821710703
TRUE,0.0904521949037714
FALSE,0.0751801347804626
FALSE,0.0759770100226807
FALSE,0.0810433350586195
FALSE,0.0964626109326071
FALSE,0.0767392418988651
FALSE,0.0718702204520191
FALSE,0.0764715927721337
FALSE,0.0705504129989947
FALSE,0.0738924460096681
FALSE,0.0667767305262385
FALSE,0.0739496461454977
FALSE,0.0766923105907365
TRUE,0.0728544287034015
FALSE,0.0743669117334268
FALSE,0.0724469658497034
FALSE,0.0714411053325413
FALSE,0.072463825034712
FALSE,0.0735662643904529
FALSE,0.0776349501576204
FALSE,0.0739948298001592
FALSE,0.0699959265345225
FALSE,0.0727583896871693
FALSE,0.0754795364871281
FALSE,0.0732330617692974
FALSE,0.0752797349035433
FALSE,0.0704095038443156
FALSE,0.0718383672596687
FALSE,0.0771906627948306
FALSE,0.0766517065955638
FALSE,0.0826471442699031
FALSE,0.0800897845496977
FALSE,0.0714207810757076
TRUE,0.0732533131478526
FALSE,0.0694090444516031
TRUE,0.074862885367461
FALSE,0.0845154727056945
FALSE,0.0695862631014037
TRUE,0.0830551031050638
FALSE,0.0773162369319134
TRUE,0.0761021693657698
FALSE,0.0722029000327132
FALSE,0.0723536220141629
FALSE,0.0770204709802956
FALSE,0.075045269583335
FALSE,0.073921331744714
FALSE,0.0710545699353977
FALSE,0.0742034603257852
FALSE,0.0729450697420223
FALSE,0.0757320808187033
FALSE,0.0697203362670434
FALSE,0.0690591535497548
FALSE,0.0707989329250533
FALSE,0.082213949063043
FALSE,0.0722767386441288
TRUE,0.0899385885063366
FALSE,0.0751558027106105
FALSE,0.075549320170948
FALSE,0.0756000269122016
FALSE,0.0738256548098014
FALSE,0.0669923549789034
FALSE,0.0720486522483745
FALSE,0.0709404412196749
FALSE,0.0715727525332388
FALSE,0.0697407027039277
FALSE,0.0726180736935783
FALSE,0.0715510171768231
FALSE,0.0809735507059011
FALSE,0.0727668321339347
FALSE,0.081237020012348
FALSE,0.0711728617548745
FALSE,0.0993338541816057
FALSE,0.0714294223258803
FALSE,0.0814407443281128
FALSE,0.0725946905464429
TRUE,0.0838020315109338
FALSE,0.079755031754398
FALSE,0.0707702623326254
FALSE,0.0729560068796526
FALSE,0.0756161555696792
FALSE,0.0768872278029766
TRUE,0.070596703776725
FALSE,0.071460266526101
FALSE,0.0729772549713968
FALSE,0.0783974039549633
FALSE,0.0756842706093728
FALSE,0.0720176508404943
FALSE,0.0712189900972994
FALSE,0.072755887019242
FALSE,0.0738108952081663
FALSE,0.0710504527715242
FALSE,0.0719691299363981
FALSE,0.0750348396580404
FALSE,0.0703637231737773
FALSE,0.073788633386055
FALSE,0.0711448962496181
FALSE,0.0716902607019894
FALSE,0.0865861741821117
FALSE,0.069438671461854
FALSE,0.0723811560582396
FALSE,0.0754873367764962
TRUE,0.0737263639133928
FALSE,0.0947966896243119
FALSE,0.067504964051231
FALSE,0.0703254877159586
TRUE,0.0923444176772678
FALSE,0.0720375872110976
FALSE,0.0770817503481428
TRUE,0.106855849013891
FALSE,0.0687528059792105
FALSE,0.0819953427702036
FALSE,0.0945112828463529
FALSE,0.0748206246922229
FALSE,0.071725289694852
FALSE,0.0733714322755265
FALSE,0.0699182920427356
FALSE,0.080318635299396
FALSE,0.0726874491074496
FALSE,0.0792997046492206
FALSE,0.072479495329002
FALSE,0.0702017769657052
FALSE,0.0749108960442833
FALSE,0.0752090873402785
FALSE,0.0729490851343867
FALSE,0.0730383819613401
FALSE,0.0714087066593979
FALSE,0.0789508421854086
FALSE,0.0721792328100634
FALSE,0.0716951682332945
FALSE,0.0690997490496791
FALSE,0.0741602853045153
FALSE,0.075383068162157
FALSE,0.104146124699061
FALSE,0.0717033656394502
FALSE,0.0718499336304183
FALSE,0.0793855800192772
FALSE,0.0763235959428068
FALSE,0.0715718909696881
FALSE,0.0800517106954465
FALSE,0.0689913444272897
FALSE,0.0673468553765415
FALSE,0.0725383333542378
FALSE,0.0687853135874113
FALSE,0.075379057195562
FALSE,0.079589103429412
FALSE,0.0722471569631528
FALSE,0.0758625525585628
FALSE,0.0752651723039149
FALSE,0.0726092022584181
