"o","X1"
0,3.4947041087709
0,3.4881055359376
0,0
0,3.49039691643906
3.4291362762,3.46197836785707
0,0
0,0
0,3.53828123707567
0,0
0,3.63040616759533
0,3.49043647928932
0,0
0,3.5203511639365
0,0
0,0
0,0
0,0
3.4258880615,0
0,3.47464422272772
0,0
0,0
0,3.51066734272078
1.7833900452,3.5380227593937
0,3.63632491590156
0,0
0,3.54336835194425
0,3.6628475030532
0,0
0,0
0,3.50157681129343
0,0
0,0
0,0
0,0
0,0
4.9119186401,3.54791854010035
0,0
0,0
0,3.55117820231488
0,0
0,0
0,0
0,0
0,3.44724061167714
0,3.53740152686873
0,0
3.0349521637,3.66465312621356
0,0
0,0
0,3.48339485643217
0,0
0,3.5256293145233
0,0
0,0
0,0
0,0
0,3.48939735539154
0,0
0,3.48979074652476
0,0
0,3.47135423753062
0,0
0,3.5549237367396
0,0
0,0
3.0397472382,3.49865921301271
0,0
0,3.64546661521448
0,0
0,0
0,0
2.3933391571,0
0,3.53701636446206
0,0
0,3.52376147631515
0,3.53225907871164
0,0
0,3.56627267959918
0,3.4840060861543
0,0
0,3.65519385439025
0,0
0,3.52925408126396
0,3.50245911109181
0,0
0,0
0,0
0,0
0,3.52109927355452
0,0
0,0
0,0
0,0
0,0
0,3.52157618405145
0,0
0,0
0,0
0,0
0,0
0,3.54195300263764
0,0
0,0
0,0
0,0
0,3.49324915758351
0,0
0,3.491225419949
0,3.77676300735766
0,0
0,3.61099731035906
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.9365119934,3.61633171238377
0,0
3.428812027,3.5722098701115
0,0
0,3.4641138364129
0,3.64984208283449
0,3.50896092270658
0,3.47852907152374
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49840146705216
3.4336624146,0
0,3.53825355838542
0,3.5085047863674
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47378147437927
0,3.46093443574194
0,0
0,0
0,0
0,0
0,3.53886719480382
1.7833900452,3.47686923774882
0,0
0,0
0,0
0,0
0,3.49050632408748
0,0
0,0
0,0
0,3.51792073561115
0,0
0,3.51465008458879
0,0
0,0
0,3.57891245761633
0,0
0,3.48087776745973
0,3.48719528485174
0,0
0,3.48655000733291
0,0
0,0
0,0
0,0
0,0
0,3.49880552393079
0,3.52918434974481
0,0
0,0
0,3.57342610951203
0,0
0,3.55853766730737
0,3.56011770906744
0,3.5508823524569
0,0
0,3.56250033068873
0,0
0,0
0,0
0,3.51546481656529
0,3.55928347005078
0,0
0,0
0,3.52887178654385
0,0
0,3.51271128628566
0,0
0,3.48758798146806
0,0
0,0
3.6309833527,3.49138589765665
0,0
0,0
0,0
0,0
0,3.49023394155615
0,0
3.0445213318,0
0,0
0,0
0,3.53999902367662
0,0
0,3.54884894929254
3.0864849091,3.48142956828375
0,0
3.0349521637,3.46110503678807
3.4307556152,3.45740383627444
0,3.49975794947903
0,0
0,0
0,0
0,0
0,0
0,3.457395709816
0,3.52616175427286
0,0
0,0
0,3.54081016030427
4.8027877808,0
0,3.58399296809569
0,3.53051783144393
0,0
0,0
0,0
0,0
0,3.49205225548002
3.3246746063,0
0,3.53594448916551
3.9229621887,3.84345815665385
0,0
0,3.57308380085966
2.3887615204,3.69669793450642
0,0
0,0
0,0
0,0
0,3.48437592276102
0,0
0,0
0,3.56933557199761
0,0
0,0
0,0
0,3.52355216220863
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.1221199036,3.51703645971917
0,0
0,3.52444048248702
0,0
0,3.68169392386354
0,0
0,0
0,3.5481001563261
0,0
0,0
0,0
0,0
0,3.47279999537898
0,3.54434843691851
0,0
0,3.49154784104189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.0531730652,3.52340856814398
0,0
0,3.51460718183405
0,0
0,3.54790437184553
0,3.48627143085861
0,3.49426076799527
0,0
0,0
0,0
0,3.51992677911522
0,3.50352525565364
0,3.55247185829545
0,0
0,0
0,3.55844478827448
0,0
0,0
3.2846622467,3.50157860706946
0,0
0,3.5921095436561
0,0
0,0
3.7111282349,3.51914696914465
0,0
0,0
0,3.63075578327619
0,3.52901044128515
0,0
0,0
2.3933391571,3.50846396227774
0,3.50226495001259
4.5633049011,0
0,0
0,0
0,0
0,3.59731547368703
0,0
0,0
0,0
0,3.496441213831
0,3.55981511182803
0,0
0,0
0,0
0,0
0,0
0,0
3.5779457092,3.54498395562604
0,0
0,3.50750140229174
0,0
2.3933391571,3.60553607234198
0,3.5598800361506
0,0
0,0
0,0
0,3.51642567580393
0,0
0,3.46250442592532
0,0
0,0
0,0
2.7707099915,3.45261629460259
0,0
0,3.49207637794391
0,3.48104762314456
0,0
0,3.50206826660185
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.53046424609492
0,3.47743650454925
0,0
0,0
0,3.46004233887306
0,0
0,0
0,3.45254644546685
0,0
0,0
3.3268318176,0
0,3.5552522865848
0,0
0,0
0,0
0,3.48660834895988
0,0
0,0
0,0
0,3.63980592830008
0,3.50275872505103
0,3.46244992744722
0,3.49398575890818
0,0
0,0
0,0
0,3.49176236640506
0,0
0,3.48619803490537
0,3.49836873852295
0,0
0,3.50133294078998
0,0
0,0
0,0
0,0
0,0
0,0
0,3.52031951560281
0,3.60736663843427
0,0
0,3.49068077723468
0,0
0,0
0,0
0,3.48068878487965
0,0
0,0
0,0
0,0
0,0
0,3.47187032251679
0,0
0,0
0,3.55811153064532
2.4765377045,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.52524931942457
0,0
0,0
0,3.4496690742664
0,3.51038097252981
0,0
0,0
0,0
0,0
0,3.48108644893053
4.1067657471,3.55469483435508
2.9391613007,0
0,3.47817310681813
0,0
0,0
0,3.50665079151618
0,0
0,0
0,0
0,0
0,3.50641751914566
0,0
0,0
0,0
0,3.49736321183001
0,0
0,3.44189735043532
0,0
0,0
0,0
0,0
4.0154800415,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.58126107145699
0,3.50750695769384
0,0
0,0
0,0
0,0
0,0
3.7907581329,3.4933134034949
0,3.48182808017855
0,3.4848032629868
0,0
0,0
0,0
0,3.4771674340569
0,0
0,0
0,3.54510796489373
0,0
0,0
0,3.49507243741826
0,0
0,3.51796102200108
0,3.52601779124185
0,0
0,0
0,3.46279410855273
0,3.47471476601797
0,3.4916617462808
0,0
3.8458824158,0
0,0
0,0
0,0
0,3.44594170760267
0,0
0,0
0,0
4.2149353027,0
0,3.49028342920502
0,0
0,0
0,0
0,3.6498239839031
0,0
3.0349521637,3.47664995803993
0,0
0,3.55079965039768
0,0
0,0
0,0
0,0
0,3.47309554128502
0,3.49476126056194
0,0
3.5624637604,0
0,0
0,0
0,3.45733162438118
0,0
0,0
0,3.47074240579387
0,0
0,0
0,0
0,0
0,3.52136265851772
0,0
0,3.50038068722224
0,0
0,0
0,0
0,0
0,3.46657006889345
3.0633888245,0
0,0
0,0
0,0
0,3.58177747468767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48206277661037
0,0
0,3.50155143780738
0,0
0,0
0,3.47687764200625
0,0
0,0
0,0
0,0
0,0
0,3.50890825039363
5.4325408936,3.78448138750742
0,0
3.4858436584,3.46988944688765
0,3.61827190599743
0,3.51245403924748
0,0
0,0
0,3.4879544778164
0,3.50152345822794
0,0
0,3.48109482592973
0,0
0,3.52999544776208
0,3.54082661468411
0,3.49222881943592
0,0
0,3.50220968625228
0,0
0,3.50028582886764
0,3.47773218106351
0,3.47182895590718
0,0
0,0
0,3.48209479040816
0,0
0,3.47015363081512
0,3.50484745679289
0,0
0,0
4.233379364,3.4768537661826
0,0
0,0
0,0
0,0
0,0
0,3.4944416959747
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48913071754236
0,3.50040107878908
0,3.48943152736276
0,0
2.8213768005,0
0,3.49242221238361
0,0
0,0
0,3.50637313585047
0,0
0,0
0,0
0,0
0,3.47142812010547
0,0
0,0
0,3.49279600449725
0,3.54503514575771
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.9957313538,3.48725833543481
0,0
0,0
0,3.56631295830587
0,0
0,0
0,0
0,3.50231175984189
0,0
0,0
0,0
0,0
0,0
2.9338550568,3.59100593915761
0,0
0,0
0,3.50339003243981
0,3.62177705065296
0,0
0,0
0,0
0,3.541778999959
0,0
0,3.51227682590306
0,3.5309847459777
0,0
0,3.45687389285942
0,3.47502073439749
0,3.49227785349482
0,0
0,0
0,0
0,3.57728538778843
0,0
0,3.51139380147249
0,0
0,0
3.942401886,3.50053393919607
0,0
0,3.6976230332477
0,0
0,0
0,0
0,0
0,0
0,3.49163629985131
0,3.53094695665719
0,3.47340109518417
0,0
0,0
0,0
0,3.47431840427319
0,0
0,0
0,0
0,3.49347734199994
0,3.50313742348508
0,3.50087492650825
0,0
0,3.50691998954005
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46268390741839
0,0
0,3.50837620299859
0,0
0,0
3.6054973602,3.51446570305088
0,0
0,0
0,0
0,3.49680748127314
0,3.47070377896239
0,0
0,3.48584308379178
0,3.46942206879965
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49594456289604
0,0
0,3.51633963214935
0,0
0,0
0,0
0,3.52207375540242
0,0
0,3.70038020636455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.50181940700459
0,3.56484151059541
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46362835648114
0,3.50841343955749
0,0
0,3.55890542995397
3.2771434784,3.49591278758716
0,0
0,0
0,3.52029497100452
0,0
0,3.47848469532843
0,0
0,0
0,3.54303842114276
0,0
0,3.53232743320881
0,3.53700906950576
0,0
0,3.50583684302589
3.1223640442,0
0,0
0,3.46513063266837
0,0
0,3.50268444334229
0,0
0,0
0,3.48377496000279
0,0
0,0
0,3.53142251209359
0,0
0,3.53345291726856
0,3.47692893774417
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.57810825504453
0,0
0,3.50547680426194
0,0
0,3.51721425549063
0,0
0,0
0,3.51090524638442
0,0
0,0
0,0
0,0
0,3.48423302032739
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48707246161712
0,0
0,0
0,3.52430473517133
0,0
0,0
0,0
0,0
0,3.4904784025379
0,0
0,0
0,0
0,0
0,3.51187195317975
0,0
0,3.4562448120371
0,0
0,0
0,3.57642607305082
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4490604384499
0,0
0,0
0,0
0,0
0,0
0,3.48651927384347
2.9311923981,0
0,0
0,0
0,3.51869717698085
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47848521008572
0,0
0,0
0,0
0,0
0,3.49918065161782
0,3.58231565297876
0,0
0,3.52303199336703
0,3.50993989317963
0,0
0,3.45106321672225
0,0
0,3.56639843767937
0,0
0,0
0,3.49555275480939
0,0
0,3.50587408452839
0,3.48347533007052
0,0
0,3.48686369305326
0,3.46045588838284
0,0
0,0
0,0
3.4226322174,3.5212363072371
0,3.51458119582906
0,0
0,0
0,3.46895323534598
0,3.52502880549597
0,0
0,0
0,0
0,0
0,3.45433275785518
0,3.52291339672281
0,0
0,0
0,0
0,3.55950971176259
0,3.45141115932809
0,3.5360049869636
0,3.49164175453855
0,0
0,0
0,0
0,0
0,0
0,0
0,3.52003749455456
0,0
0,0
0,0
0,0
0,3.45715510348549
0,3.52786009031919
0,3.49085486197618
0,0
0,3.52680107775576
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49435610401374
0,3.4721186933902
0,3.4941766753664
0,3.49344827025782
0,0
0,0
0,0
0,0
0,3.45844708902766
0,0
0,0
0,3.50660018956764
0,0
0,0
0,3.48772842697576
0,0
0,0
0,0
0,0
0,3.49106924508178
0,0
0,0
0,3.54785544804096
0,0
0,0
0,3.45951524968884
0,3.48732036888603
0,0
2.3933391571,0
0,0
0,0
0,0
0,0
0,0
2.3978939056,0
0,3.50423273566054
0,0
0,3.49565794069404
0,3.50314372536727
0,0
0,3.43371008673999
0,3.52366121442415
0,0
0,3.4648400977466
0,0
0,3.49255306011149
0,0
0,0
0,3.51402383923336
0,3.46674983725589
0,0
0,0
0,0
0,3.4821963615179
0,0
0,3.4951848339042
0,0
0,0
0,0
3.4858436584,3.51133436715995
0,3.44555762991906
0,0
0,0
0,0
0,0
0,3.45376333301344
0,0
0,0
0,3.46272757077805
0,0
0,0
3.0397472382,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.53548954550812
0,0
0,0
0,0
0,0
0,3.48988433862316
0,0
0,0
0,0
0,0
0,0
0,3.49977037088654
0,0
0,3.49805522348336
0,3.51493822556158
0,0
0,0
0,0
0,0
0,3.53646827734265
0,0
0,0
0,3.5238238596324
0,0
0,0
0,3.4721172887656
0,0
0,0
0,3.49094033168057
0,0
3.8657684326,3.47164791748419
0,0
0,0
0,3.47510046148313
0,3.47646697620422
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47251327321991
0,0
0,0
0,0
0,0
0,0
3.2542419434,3.48381394061664
0,3.49698913387786
0,0
0,3.56782260578782
3.7123508453,3.54859737625725
0,3.54756121801899
0,3.46094000578085
4.0543861389,3.47032172190066
0,3.48958721229715
3.6038646698,3.52711189475709
0,0
0,3.46021479284496
0,0
0,3.47650502011407
0,3.47274038818277
0,0
0,0
0,3.51547247616812
0,0
0,3.50847154459456
0,3.51925335057234
0,3.50039027092867
0,0
0,0
0,0
0,0
0,0
0,3.4675049536401
0,3.4974323046903
0,0
0,0
4.7883224487,0
0,3.45766415376358
0,0
0,3.46101798456404
0,0
2.8847999573,3.45690421242759
0,3.4673620687173
0,3.4516837609605
0,3.52385317254608
3.906003952,3.47297373480881
0,0
0,0
0,0
0,0
0,0
0,3.5158909827991
0,0
0,0
0,0
0,3.51601056129255
0,3.53885545431941
0,0
0,0
0,3.65041882390582
0,3.53549242257205
0,3.46831131875902
0,3.49461553460093
0,3.4923926888899
0,0
0,3.44670376054056
0,0
4.9205627441,3.52377150100653
0,0
0,0
0,0
0,0
0,0
0,3.54883284923241
0,0
0,0
2.5217189789,3.48706753283859
0,0
0,0
0,0
0,3.46940035157188
2.8870315552,0
0,0
0,0
0,3.48919055955427
0,0
0,3.45529505208288
0,0
0,0
0,0
0,0
0,3.50170945688557
0,3.47996354914929
0,0
0,0
0,0
0,3.47719478421199
2.9338550568,0
0,0
0,0
3.4594650269,0
0,0
0,0
0,3.47009762150236
0,3.49542016313853
0,0
0,0
0,0
0,3.52266225886914
0,0
0,0
0,3.4715750011548
0,0
0,0
0,3.50945166748525
0,0
0,0
0,3.48990714053092
0,0
0,0
0,0
0,0
3.0864849091,0
0,0
0,0
0,3.52346197522697
0,3.48646332369888
0,0
0,0
4.5075569153,0
0,0
0,3.47613895571166
0,3.49271869815718
0,3.46591823586365
0,0
0,3.46312901651777
0,0
0,0
0,0
0,0
0,3.57312430924576
0,0
0,0
3.0883102417,0
0,3.54320035570692
0,3.52629973600176
0,0
0,0
0,0
0,0
0,3.51946033567928
0,0
4.0973396301,3.84071033763411
3.2538547516,3.46208371666775
0,0
0,3.47734251006908
0,0
0,3.4622350670131
0,0
2.9831523895,3.49396454058434
0,3.51781367780488
0,0
0,3.48663340094237
0,3.45550848494128
0,3.46306186160135
0,3.46568986038083
0,3.46107609092649
0,0
0,3.43961744382701
0,3.50499491921138
0,0
0,0
0,0
0,0
0,3.47424890446732
0,0
0,0
0,0
0,3.45520418988051
0,0
0,0
0,0
0,0
0,0
0,3.48178483481912
3.7096710205,3.48191561694737
0,0
0,0
0,0
0,0
0,3.47076184295207
0,0
0,3.46789649549159
0,0
0,0
0,0
0,0
0,0
0,0
0,3.54121248279468
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.0893287659,3.47321372292488
0,0
0,0
0,0
0,0
0,3.50035108745433
0,0
0,0
3.6597061157,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49283093985833
0,3.45913018528477
0,0
0,0
0,3.46148883602685
0,0
4.1059417725,3.49844209389799
0,0
0,0
0,0
0,0
0,3.45836541817807
0,0
0,0
0,3.57523466841893
0,0
0,0
0,0
0,0
0,0
0,3.52606288270517
0,0
0,0
0,0
0,0
0,0
0,3.44963563622164
0,0
0,0
0,0
0,0
0,0
0,0
3.1734580994,3.53152356680083
0,0
3.9402198792,0
0,0
0,0
0,0
0,0
0,3.45118883054836
0,0
0,3.6192120165779
0,0
0,0
0,3.47629100164956
0,0
3.6014118195,3.49960289921086
0,0
0,0
0,3.56148790805356
0,0
0,0
0,3.53107220584407
3.128950119,3.46186581362106
0,3.4529179209806
0,0
0,0
0,0
0,0
0,0
0,0
2.7663173676,0
0,3.44764958917407
0,0
0,0
0,0
4.1059417725,0
0,0
0,0
0,3.44993724420175
0,0
4.057849884,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4765752887831
0,0
0,3.46699420735023
0,3.47094268960444
0,3.47228162350075
0,0
0,0
0,3.48792032843226
0,0
0,0
0,3.46620766234741
0,0
4.1319580078,3.47882717251283
0,3.4715034375359
0,0
0,0
0,3.48655390907537
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.0668621063,0
0,0
0,0
0,0
0,0
0,3.43908891553709
0,0
0,0
0,0
0,0
0,0
4.3650054932,3.519915862353
0,3.47771874572889
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46320438887888
0,0
0,0
0,0
0,0
0,0
0,0
0,3.54534381069304
0,0
0,0
0,3.54148757777073
0,0
0,3.49236225198849
0,0
0,0
0,0
0,0
1.6074352264,0
0,3.4748779175581
0,0
0,3.46066858191166
0,0
0,3.45882662146133
0,0
0,0
0,0
4.737071991,3.57541951606528
3.7111282349,0
0,0
0,0
0,0
0,0
0,3.45138346112069
0,3.47325246078908
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.51418560564173
0,3.47002980081798
0,0
0,3.49651434523658
0,3.47464803044982
0,0
0,0
0,3.50025887279489
0,0
0,0
0,0
0,3.46354903011171
0,0
0,0
0,0
0,0
0,0
4.2875747681,3.46262449056553
0,0
0,3.48867940110899
0,0
2.191652298,3.54585346917348
4.7430152893,3.51133904484169
0,0
0,0
0,0
3.4610366821,3.55402318275916
0,0
0,3.49597348380982
0,0
0,3.46846261282799
0,0
0,0
0,0
4.8539009094,3.65426763080432
0,3.4701912824384
0,3.46329887120525
0,0
0,0
0,3.45292669440399
0,0
0,0
0,0
0,0
0,0
3.0397472382,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.0884933472,0
0,0
0,0
0,0
0,3.48123908153154
0,3.46860050515823
0,3.62291390782906
3.7062263489,3.48378443233899
0,3.53666553734365
0,3.48011780873568
0,3.46972926014964
0,0
4.0822715759,3.67880349951102
0,0
0,3.4481102275775
5.2369689941,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.54596863638031
0,0
0,0
0,0
0,0
0,3.46422160239277
0,0
0,0
0,0
0,3.43795664670719
0,0
4.0224876404,3.52501649490871
0,3.48929543557315
0,0
0,0
0,0
0,3.4437319290236
0,0
0,3.47264310067382
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4680084730735
0,0
0,3.47064674614264
3.2523097992,3.44262558835327
0,3.4634458614278
0,3.45066118256738
0,0
0,0
0,3.46058651043487
0,0
2.9856796265,0
0,0
0,0
0,3.46303287960534
0,3.4597165218023
0,3.46990870696625
0,3.52552945914562
0,0
0,0
0,3.44229289859296
0,3.43276622288196
2.3969841003,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.43941412239329
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46627448066651
0,0
0,0
0,3.58086796251229
0,0
0,3.47356188401787
0,0
0,0
3.9306468964,3.53096264488852
0,0
0,0
0,3.49635046362526
0,0
0,0
0,3.52252404211945
3.2464904785,0
0,3.44307927053744
0,3.49622698610798
0,0
0,0
0,0
0,3.47280457278165
0,0
0,0
0,0
0,3.48756435695247
0,3.48098685777387
0,0
0,0
0,3.45725395163594
0,0
0,0
0,0
0,0
0,0
0,0
4.2570266724,3.47258630962332
0,0
3.3638401031,0
0,3.50018458047677
0,0
0,3.44845958934776
2.7719631195,0
0,0
0,0
0,3.44205455813799
0,3.48912378013077
0,0
0,0
0,0
4.0901679993,3.49973327805234
0,0
2.3933391571,0
0,0
0,0
0,3.52800786764724
3.1354923248,3.66875683429112
0,0
0,0
0,0
0,3.4904595109965
0,3.47187779768475
0,3.50159060460957
0,0
0,3.45113196915253
0,3.48480838010078
0,0
0,0
0,3.44185819278629
0,0
0,0
0,3.48619268503507
0,3.47061082467896
0,0
0,0
0,0
0,0
0,0
0,3.44420970441744
0,0
0,0
0,0
0,0
3.8846511841,3.47812835491388
0,3.4855859470077
0,0
0,3.50251486955316
0,0
0,0
0,0
0,0
0,0
0,3.44929075972175
4.4248428345,3.69058956821044
0,3.44897403831219
0,0
4.3140144348,0
0,3.47595996321564
0,0
0,3.44034973018027
0,0
0,0
0,0
0,0
0,3.47431831083477
0,0
0,3.46486267432696
0,3.46250193765664
0,3.44251523011656
0,0
0,0
0,3.45953777244062
0,3.46385190467476
0,3.47357819527668
0,0
0,0
0,0
0,0
0,3.45047354575916
0,0
0,0
0,0
0,3.46965928981671
3.7541980743,0
0,0
0,3.44173145853032
0,0
0,0
0,3.4919340426454
0,0
0,3.48285897291135
0,0
0,0
0,0
0,3.46921794404233
0,3.48449303245538
0,3.51212486041225
0,0
2.4756965637,3.46580568656724
0,3.45399023198311
0,0
0,0
0,0
3.7681522369,3.461406541872
3.9296646118,3.5181101479206
0,3.43801302142954
0,0
0,0
0,0
0,0
0,3.43543327020545
4.3795204163,3.53418301756814
0,0
0,3.47279689490387
3.9049968719,3.45577322785381
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45749371235174
3.3961830139,0
0,0
0,0
0,0
0,3.4481408933885
0,0
0,0
0,3.47650088735607
0,0
0,0
0,0
0,3.53164969292386
0,3.49221041092531
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48032486410688
0,0
0,0
0,0
0,0
0,0
0,0
2.191652298,3.47335060582712
0,3.47494500415082
0,0
0,0
0,0
0,0
0,0
0,3.64879974246576
0,0
0,3.49369630076496
0,0
0,0
0,0
0,3.47895463335841
0,3.46461481837695
0,3.45203584723066
0,0
0,0
0,0
0,3.48959121518328
0,0
0,3.45413227457844
0,3.49721754286641
0,0
0,3.48553374972764
0,3.48436163378516
0,0
0,0
0,0
4.3932113647,3.4481633106829
3.5807361603,3.55217690151374
0,0
0,3.5137552067207
0,3.49833531955052
0,0
0,0
0,3.45395822114803
0,0
0,0
0,0
0,3.47110763698561
0,0
0,0
0,0
0,3.49450254030163
0,0
0,0
4.4048881531,3.46780909280688
0,3.52107572705676
0,0
3.4836978912,3.58210487866655
0,3.43880061132652
0,0
1.5993871689,0
0,0
0,0
0,3.59334038940707
0,3.50618786586165
0,3.47126172401772
2.7600078583,3.4716779300866
0,0
0,3.46979572414664
0,0
0,0
0,0
0,3.47477069570543
3.3268318176,0
0,0
0,3.48904780561369
0,0
0,0
0,3.46453020121437
0,3.46937497555958
3.2124538422,3.48377149650539
0,3.45168733290377
0,3.51080142193916
0,0
0,0
0,0
3.1505966187,0
0,3.50181672124306
0,0
0,0
0,3.45195072043064
0,0
0,0
0,3.51315109377756
0,0
0,0
0,3.44985039840187
0,0
0,3.46860124420289
0,0
0,3.45701133884358
0,0
0,0
0,3.44142837232605
0,3.45920451331826
0,0
0,0
0,0
0,0
0,0
0,3.46584085485006
0,3.43723422291342
0,3.46670619090089
0,3.4819969144027
0,0
0,0
0,3.50910665640204
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.042137146,3.48149535637447
0,3.47078872506782
0,3.44882531492551
0,0
0,0
0,3.44997306418273
0,0
0,0
0,0
0,3.59995543322272
3.4563159943,3.45252707665446
0,3.53195107830474
0,3.48623574601118
0,0
0,3.52290206384163
0,3.5039680831032
0,3.50059974481824
0,0
0,0
0,3.46163908092544
0,0
0,3.4782375709785
0,0
0,3.5390313286307
0,0
0,3.46483591195024
0,3.44210465216672
0,3.50564970872708
0,3.44097174359663
0,3.46650293933428
0,0
0,0
0,3.4459498972949
0,3.48694991514154
0,0
3.7784900665,3.52476901109716
2.4336128235,3.63246211693155
0,3.45562349615204
3.5790634155,3.50437959803555
0,0
0,0
0,3.46578661005598
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45150556110612
0,0
0,3.45863135131737
0,0
4.432598114,0
0,3.45967692597816
0,3.49759202815668
0,0
0,3.43583262472326
0,0
0,0
0,0
0,3.49116510308986
0,0
0,3.4567682825712
0,0
0,3.48228470880202
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45728365923672
0,0
3.9625244141,3.52567475311784
0,0
0,0
0,0
0,0
0,3.53817754878422
0,3.48985037740357
0,0
0,0
0,0
0,3.54881401256741
0,3.47089133236204
0,0
0,0
0,3.44755368054497
0,0
0,3.61403322412967
0,0
3.6346855164,3.5631306820718
0,3.49139503677802
0,3.53654770812713
2.8847999573,0
0,3.45103707170006
0,3.45072277110857
0,0
0,0
0,0
0,0
0,0
0,3.45896071411472
0,0
0,3.47653815835416
0,0
0,0
0,3.47992083164263
0,3.48350567628597
0,3.45180420910752
0,3.50745530749743
0,0
0,0
0,0
3.2288246155,0
0,3.45660983807813
0,0
0,0
0,3.45376381136753
0,0
0,3.46503258861914
0,3.48425533827011
0,3.47217631629323
0,3.51227292627081
2.7568397522,0
0,0
4.7617454529,0
0,0
0,0
3.4307556152,3.49866257707982
0,0
0,3.46002381323557
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46767760232227
0,0
0,3.51899040971183
0,3.50526726167951
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49601033917349
0,0
0,0
0,0
0,3.4284303295453
0,0
0,0
0,3.45838448510747
3.2108421326,0
0,0
0,0
0,0
0,3.45763053431418
0,0
0,0
2.3933391571,3.45041566133761
0,0
0,0
0,3.5003943512152
0,3.44230238961161
0,3.47774806446071
2.7568397522,0
2.5649490356,3.5089253433855
0,0
2.3933391571,0
0,0
0,0
0,0
0,0
0,3.45531377463518
4.0561218262,3.46338940587141
0,0
3.5055561066,3.48685254853295
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49221486595653
0,0
0,0
0,3.43136083701341
0,0
0,3.44509803333125
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49144519089291
0,3.65496984201188
0,3.49150984467663
0,3.56219123228223
0,0
0,3.57012361238441
0,0
0,3.48562950939981
0,3.47137288870193
0,0
0,0
0,0
0,0
0,3.48740084869178
3.4275131226,3.45781904392545
0,0
0,3.52176146730431
0,3.46451795733997
0,3.46148539998751
0,0
3.2561702728,3.47384298460116
0,0
0,3.59870353017292
2.8847999573,3.48421331675395
0,0
2.6354789734,3.49288696959684
5.1686630249,0
0,0
0,3.4815975144426
0,0
0,3.48545239847362
0,0
0,0
0,0
0,0
0,3.54902653171484
0,0
0,0
0,3.57481625743186
0,0
0,0
0,0
0,0
0,3.50900349418517
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47331993143957
2.3933391571,3.50655071490355
0,0
0,3.45244064039996
0,0
0,0
0,0
0,3.49486781688074
0,0
0,0
3.491645813,3.48467342765668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48898842979025
0,0
0,0
0,0
0,0
0,0
0,0
